object_id,Repair and Restoration_tenders_awarded_value
21-374-03574,755464.5
21-374-03575,225882.0
21-374-03584,225775.0
21-374-03588,222848996.0
21-375-03443,17593546.29
21-376-03491,14895627.62
21-381-03335,2110884.0
21-381-03339,7468510.0
21-381-03341,378331.0
21-381-03342,4071297.0
21-381-03343,2663447.0
21-382-03400,424394.0
21-382-03401,80100689.0
21-387-03546,17732202.0
21-388-03373,36410132.06
21-388-03374,67650075.0
21-388-03377,6996182.1
21-388-03378,75601240.0
21-391-03329,2464834.3
21-394-03534,1562007.42
21-395-03409,63054834.0
21-397-03514,11569552.0
