object_id,Repair and Restoration_tenders_awarded_value
21-370-03310,12885150.64
21-370-03312,6023276.77
21-370-03313,2522024.0
21-370-03316,1440892.0
21-370-03317,3241525.0
21-370-03319,821176.028
21-370-03320,1945159.0
21-371-03404,114485849.0
21-371-03407,991914.4
21-371-03408,4349590.0
21-372-03559,1141144.59
21-372-03560,75057805.0
21-372-03566,23493062.0
21-374-03586,822414.0
21-374-03587,423018.0
21-374-03588,164254701.4
21-375-03450,1124308.48
21-375-03451,0.0
21-375-03453,575981.12
21-375-03455,11092007.8
21-376-03487,4536807.0
21-376-03490,2470418.99
21-376-03492,714176.0
21-376-03493,21525510.0
21-376-03496,8927730.0
21-377-03304,836510.6
21-377-03305,134315.0
21-377-03306,427828.51
21-377-03307,7130837.73
21-377-03309,4420472.63
21-378-03322,201141.95
21-378-03323,344251.0
21-378-03328,180187.83
21-379-03436,4393228.0
21-379-03438,3320452.0
21-379-03440,13196821.05
21-379-03442,4913655.0
21-380-03388,9416696.0
21-380-03389,154088527.0
21-380-03393,1275150.0
21-381-03334,13520378.32
21-381-03340,11023452.42
21-381-03344,13290993.36
21-382-03394,1428142.5
21-382-03395,2341949.0
21-382-03396,1019928.86
21-382-03400,65360768.84
21-382-03401,1683209.15
21-382-03402,578070.55
21-383-03349,978736.0
21-383-03351,48132114.57
21-383-03352,16848484.0
21-383-03353,106093090.67
21-383-03354,2735535.19
21-383-03355,2344567.9299999997
21-383-03356,21674594.04
21-384-03278,490450.0
21-384-03279,6463577.0
21-384-03280,9310463.0
21-384-03281,390334.0
21-385-03527,1311252.0
21-386-03460,1982572.0
21-386-03462,22301129.0
21-386-03464,26708313.0
21-387-03543,1749102.0
21-387-03546,570868.0
21-388-03364,25096380.0
21-388-03366,4237323.0
21-388-03367,6145378.25
21-388-03368,5145166.0
21-388-03369,1079728.0
21-388-03370,4216640.0
21-388-03371,15965653.0
21-388-03373,17174991.0
21-388-03375,1516424.0
21-388-03376,1694274.0
21-388-03379,5002374.0
21-388-03384,2483988.0
21-388-03385,1942330.0
21-389-03360,13765900.08
21-389-03362,6488587.55
21-389-03363,3762243.42
21-390-03423,32301914.0
21-390-03427,11419927.0
21-390-03430,8366003.675
21-390-03432,16731433.0
21-392-03568,2687894.16
21-392-03570,46534668.69
21-393-03288,3729846.05
21-393-03293,2882467.353
21-393-03295,5773420.741
21-394-03532,6664316.0
21-394-03534,476455.0
21-395-03409,1066628.48
21-395-03411,1549690.3399999999
21-395-03416,6231851.05
21-395-03421,928669.4099999999
21-396-03557,5114340.67
21-397-03517,2290640.867
21-398-03468,1764542.0
21-398-03470,39939.0
21-398-03471,122180342.0
21-399-03482,9069139.0
