object_id,Repair and Restoration_tenders_awarded_value
21-371-03407,3689080.0
21-371-03408,1122813.0
21-372-03558,794667.42
21-372-03561,4461752.04
21-372-03562,5475696.04
21-372-03563,1820972.08
21-372-03564,3063968.9699999997
21-372-03566,5002260.0
21-375-03443,3941448.07
21-376-03487,3059923.0
21-376-03490,23362836.0
21-376-03492,529292.0
21-376-03498,1454258.56
21-376-03500,4924332.0
21-376-03502,2350361.0
21-376-03504,4429789.2
21-376-03505,7325967.0
21-376-03506,5843314.0
21-376-03511,1647686.6400000001
21-377-03303,597951.52
21-377-03304,230536.18
21-377-03305,215331.0
21-377-03309,832089.96
21-378-03326,19630261.23
21-379-03442,683678.0
21-381-03332,3574819.53
21-381-03334,4202559.23
21-381-03337,29305192.0
21-381-03341,923658.0
21-381-03344,1117994.19
21-383-03349,4032411.0
21-383-03353,3396502.0
21-386-03457,4151302.0
21-386-03460,923485.0
21-387-03536,864724.51
21-387-03545,8962757.68
21-388-03364,10292642.0
21-388-03367,19406797.0
21-388-03374,2139872.42
21-388-03379,1161829.0
21-390-03422,1805084.0
21-391-03329,304684.0
21-391-03331,12593942.39
21-393-03284,1537794.62
21-393-03285,151474481.0
21-393-03286,12791282.0
21-393-03292,10464342.0
21-396-03557,1267946.0
21-397-03517,10093065.0
21-398-03470,579708.85
21-399-03484,20535744.0
