object_id,Repair and Restoration_tenders_awarded_value
21-370-03312,32421622.85
21-371-03404,4420253.0
21-371-03408,14803651.0
21-373-03346,9905099.0
21-373-03347,594684.0
21-374-03582,2936835.0
21-374-03588,56033944.21
21-375-03451,1471427.0
21-376-03488,567841.748
21-376-03491,744331.563
21-376-03502,1418778.71
21-376-03503,655024.816
21-376-03505,5348315.426
21-376-03507,8144406.848999999
21-377-03302,1573130.0
21-378-03323,120822553.995
21-378-03324,3332419.54
21-379-03434,671760.0
21-379-03437,1043181.0
21-379-03438,1452656.0
21-379-03441,1032575.0
21-379-03442,1125782.0
21-381-03338,2561501.0
21-381-03345,50131606.0
21-382-03403,3167666.0
21-383-03352,603060.0
21-385-03527,93894144.03
21-386-03464,58978740.93
21-387-03538,6368419.0
21-387-03540,2449862.0
21-387-03541,10299598.0
21-387-03542,6659500.0
21-387-03544,3541207.0
21-388-03367,2939780.0
21-388-03372,3926534.7199999997
21-388-03373,220386238.0
21-388-03377,576322.0
21-391-03329,15606181.0
21-393-03286,9315343.0
21-393-03294,3016871.0
21-393-03296,4849366.0
21-394-03531,2190855.0
21-394-03534,4134288.0
21-396-03552,2837763.0
21-396-03553,2939919.0
21-396-03557,186281315.936
21-397-03517,6488566.0
21-398-03471,174498813.211
21-398-03479,3974870.0
21-399-03484,31934063.39
