object_id,Repair and Restoration_tenders_awarded_value
21-370-03312,77240913.0
21-370-03315,1872953.0
21-370-03316,560271.0
21-370-03317,29574874.0
21-370-03319,836569.0
21-371-03406,8660392.0
21-372-03559,1071701.0
21-372-03562,1540593.95
21-372-03564,3286217.96
21-372-03566,6284448.12
21-373-03346,478754.35
21-373-03348,2881683.0
21-374-03579,413358.3
21-374-03583,2535771.0
21-374-03587,968418.87
21-374-03588,23554657.09
21-375-03443,893057.678
21-375-03445,25724581.55
21-375-03449,1970321.0
21-375-03450,14583653.620000001
21-375-03451,6542533.01
21-375-03453,29280731.0
21-375-03455,20973608.04
21-376-03487,68595250.0
21-376-03488,4322366.0
21-376-03490,8471473.0
21-376-03491,54386969.0
21-376-03493,17387842.25
21-376-03495,23663283.0
21-376-03507,1923717.76
21-376-03509,1425797.35
21-376-03512,55186360.0
21-377-03299,2773060.0
21-377-03301,1760020.0
21-377-03302,1996400.0
21-377-03303,13213010.0
21-377-03304,8472739.0
21-377-03305,7625098.0
21-377-03306,10858040.0
21-377-03308,1069929.0
21-377-03309,2825419.0
21-378-03322,4813285.0
21-378-03323,112889130.33
21-378-03324,1800849.0
21-378-03328,3450270.0
21-379-03437,1245817.0
21-379-03439,8976611.0
21-380-03389,427730.0
21-381-03333,428819.0
21-381-03334,3214663.0
21-381-03335,11259621.0
21-381-03338,1428732.0
21-381-03340,51478430.730000004
21-381-03341,2500292.0
21-382-03400,68834226.31
21-382-03403,2391163.0
21-383-03349,339088.0
21-383-03353,360297.0
21-384-03279,20529460.0
21-385-03524,2882319.05
21-385-03526,6009031.640000001
21-385-03527,3854153.0
21-385-03528,4250142.0
21-385-03529,2087326.0999999999
21-385-03530,2453244.6399999997
21-386-03460,281272556.0
21-386-03462,3368684.7
21-387-03538,12502844.0
21-388-03365,720298.0
21-388-03367,1272095.0
21-388-03368,1079671.0
21-388-03369,2852660.0
21-388-03371,5156625.0
21-388-03372,61777571.0
21-388-03373,27232946.0
21-388-03374,828147.0
21-388-03375,1558833.0
21-388-03377,2700846.0
21-388-03384,3673217.2800000003
21-388-03385,2340017.0
21-389-03358,1871994.0
21-389-03361,576141.26
21-389-03362,719899.85
21-390-03423,13937278.0
21-390-03432,13196062.0
21-391-03329,134288164.0
21-391-03330,1426332.0
21-392-03570,877435.0
21-392-03572,1857636.0
21-393-03285,7835855.76
21-393-03288,1080636.0
21-393-03290,501925.66
21-394-03534,7286588.02
21-395-03409,6291383.01
21-395-03410,36723624.21
21-395-03411,12900932.579999998
21-395-03415,7769591.390000001
21-395-03416,13605409.42
21-395-03420,9827133.129999999
21-396-03554,5084272.266
21-396-03557,5100597.15
21-397-03517,88988418.09
21-397-03520,593325.0
21-398-03467,2542769.0
21-398-03468,14916599.0
21-398-03469,3814263.0
21-398-03470,3687669.39
21-398-03471,31431138.0
21-398-03472,1695191.0
21-398-03476,1980808.0
21-399-03480,3014442.22
21-399-03482,504244.99
21-399-03483,12979325.0
21-399-03484,121489096.594
21-399-03486,1151663.7599999998
