object_id,Repair and Restoration_tenders_awarded_value
21-370-03311,3571844.0
21-370-03312,635235140.85
21-370-03316,673010.0
21-370-03318,4779664.0
21-370-03319,2955207.0
21-370-03321,1266675.0
21-371-03404,3150884.0
21-371-03407,7638492.0
21-371-03408,3547486.0
21-372-03558,5234056.22
21-372-03562,4793769.87
21-372-03564,9323445.01
21-372-03565,1428231.0
21-372-03566,12448877.57
21-373-03346,12101212.469999999
21-374-03579,6202546.32
21-374-03582,28441142.72
21-374-03587,1869707.0
21-374-03588,69871665.17999999
21-375-03443,11747398.83
21-375-03445,4046839.0
21-375-03446,10632363.23
21-375-03453,8663794.05
21-375-03455,3452851.0
21-376-03487,12672637.0
21-376-03488,33826612.21
21-376-03491,8347583.0
21-376-03492,22385722.77
21-376-03493,18651842.0
21-376-03495,46867745.0
21-376-03497,36563617.0
21-376-03499,41993560.0
21-376-03501,62847188.0
21-376-03502,1000184.0
21-376-03504,7605785.58
21-376-03506,34160604.0
21-376-03507,16333943.0
21-376-03510,524211.95
21-376-03511,14047273.15
21-376-03512,785516.0
21-377-03300,13935892.0
21-377-03301,50296240.0
21-377-03302,6713416.0
21-377-03303,11207291.0
21-377-03307,166807945.0
21-377-03309,722745.0
21-378-03322,882164.0
21-378-03323,39921126.0
21-378-03326,20212626.0
21-378-03328,706659.0
21-380-03386,4911347.0
21-381-03333,111096684.0
21-381-03334,2511197.273
21-381-03341,4334464.0
21-382-03400,27580000.21
21-382-03403,2495313.22
21-383-03349,5041600.0
21-383-03351,9104800.73
21-383-03353,8645401.43
21-383-03355,40909414.0
21-384-03279,1436651.0
21-385-03524,2328768.0
21-385-03526,720091.0
21-385-03527,57283858.45
21-385-03529,1080636.25
21-386-03464,75120099.25999999
21-386-03465,8894969.49
21-387-03536,2885255.13
21-387-03537,39836150.0
21-387-03540,998826.0
21-387-03545,1192142.8
21-388-03365,1669193.0
21-388-03366,59568630.0
21-388-03368,2018686.0
21-388-03373,53476136.0
21-389-03360,47144000.04
21-390-03423,9114675.0
21-390-03429,8324766.0
21-390-03430,15779668.0
21-391-03329,1676287.0
21-393-03285,91837425.14
21-393-03288,5121031.0
21-393-03289,6212393.0
21-393-03292,6483003.0
21-393-03293,16578792.0
21-393-03295,17370587.18
21-394-03534,2528920.41
21-395-03411,61525078.709
21-395-03416,21330750.0
21-395-03417,4645687.0
21-396-03554,2509190.438
21-396-03557,67604816.876
21-397-03517,140191956.54
21-397-03522,4134481.94
21-398-03468,1495298.49
21-398-03469,9322474.0
21-398-03470,19335758.0
21-398-03471,18336823.0
21-398-03472,19523471.0
21-398-03475,10100277.0
21-398-03476,4236973.0
21-398-03479,3955199.0
21-399-03482,995334.4199999999
21-399-03484,19905918.25
