object_id,Repair and Restoration_tenders_awarded_value
21-370-03319,225307.0
21-371-03404,35146454.0
21-376-03510,44554994.0
21-377-03303,4290740.0
21-378-03322,4414481.0
21-378-03323,29335480.86
21-378-03325,865943.0
21-379-03441,100679267.0
21-379-03442,149960.0
21-380-03389,61748126.0
21-381-03335,971353.16
21-382-03400,860537893.0
21-385-03525,7506398.28
21-386-03456,9885867.0
21-388-03364,963089.0
21-388-03371,9163192.22
21-388-03373,12327004.92
21-390-03429,22885116.575
21-393-03284,103120305.0
21-398-03468,579370.35
