object_id,Repair and Restoration_tenders_awarded_value
21-370-03318,3908924.0
21-376-03511,10354949.0
21-377-03298,31481322.0
21-377-03300,1479554.0
21-377-03301,1128176.0
21-377-03304,70285878.0
21-377-03305,34891101.0
21-377-03306,41983606.0
21-377-03309,33280996.0
21-380-03393,2105907.0
21-381-03333,2247800000.0
21-381-03335,2993785.0
21-384-03276,1940993.0
21-388-03364,2353796.0
21-388-03366,2264845.0
21-388-03367,6733561.0
21-388-03368,2005953.0
21-388-03371,1047560.0
21-388-03374,2101721.0
21-388-03375,1632836.0
21-388-03380,47758804.9
21-388-03383,580902.0
21-388-03384,2120989.0
21-388-03385,61124788.9
21-394-03534,5912812.0
21-395-03409,4016180.97
21-396-03557,3482554.55
21-398-03468,1841558.0
21-398-03471,65562751.73
21-398-03472,3115158.0
