object_id,Repair and Restoration_tenders_awarded_value
21-370-03312,887361.0
21-371-03404,189406310.0
21-371-03408,39887510.97
21-372-03559,1440755.0
21-372-03561,74137011.0
21-372-03563,6351374.0
21-372-03565,3332393.0
21-372-03566,541742.0
21-373-03347,779637483.0
21-374-03588,137885204.72
21-376-03488,1500334.0
21-376-03492,7452249.0
21-376-03500,49992300.0
21-376-03508,570607.26
21-376-03510,1428482.0
21-377-03300,11182531.0
21-377-03307,253922.0
21-378-03323,139420788.0
21-378-03326,3411986.0
21-380-03386,1467273.0
21-380-03389,1283787.0
21-380-03392,3340497.0
21-381-03333,1453545.0
21-381-03334,676959.0
21-381-03335,40669303.0
21-381-03340,2463608.0
21-381-03341,1518351.0
21-381-03345,7514762.58
21-382-03395,11223483.719999999
21-382-03399,1284676.95
21-382-03400,33827863.81
21-382-03402,3486301.13
21-384-03276,7127266.0
21-384-03279,18554920.009999998
21-385-03524,661505.0
21-385-03527,25497268.0
21-386-03456,595674.0
21-386-03460,8541430.0
21-387-03536,126185862.0
21-387-03540,7139831.87
21-388-03373,35129035.0
21-388-03374,5649975.86
21-388-03377,2017668.0
21-388-03379,65669776.0
21-389-03358,1296518.54
21-389-03363,288215.35
21-390-03427,7605785.0
21-390-03430,757037.534
21-391-03329,909723.0
21-393-03285,17709112.0
21-393-03290,847442.0
21-393-03296,432413.0
21-394-03534,90918001.0
21-395-03409,718232.21
21-395-03412,360211.12
21-395-03413,720423.88
21-395-03417,359241.66
21-396-03549,1297158.0
21-396-03550,928636.47
21-396-03557,432029.5
21-397-03517,438987616.1
21-398-03467,2367466.0
21-398-03471,3872353.0
21-398-03472,12561436.92
21-398-03479,564344.0
21-399-03480,149601701.04000002
21-399-03482,430873.52
21-399-03486,575864.21
