object_id,Repair and Restoration_tenders_awarded_value
21-370-03312,2286062.86
21-372-03562,881361.9400000001
21-376-03493,2632758.79
21-377-03300,30160245.0
21-377-03301,331431250.0
21-377-03303,258958397.0
21-377-03307,507731.0
21-377-03309,23410142.0
21-379-03435,449947.0
21-380-03386,601954.0
21-382-03400,32863817.0
21-387-03540,4641436.0
21-388-03373,1521000000.0
21-390-03427,2742421.02
21-390-03428,6663552.640000001
21-390-03429,3701817.0
21-390-03430,2776416.17
21-390-03431,732431.0
21-395-03413,2379625.0
21-396-03554,1299426.0
