Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
13-Apr-2023 04:00 PM,28-Apr-2023 11:00 AM,13-Apr-2023 04:00 PM,27-Apr-2023 05:00 PM,NA ,NA ,13-Apr-2023 04:00 PM,27-Apr-2023 05:00 PM,03-May-2023 11:00 AM,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"Superintending Engineer RnB Division-I, Kendrapara","Office of the S.E. RnB Division-I, Kendrapara, Tinimuhani, PIN-754211","Implimentation of AMA HOSPITAL Programme Under 5T at SDH Pattamundai in the district of Kendrapara for the year 2023-24 Civil, EI, PH.",Building Works,Please refer Tender documents. ,NA ,"1,22,38,970",Civil Works - Buildings,"Civil, EI and PH ",Tender,90.0,150.0,Pattamundai,754219.0,NA ,NA ,NA ,"Office of the S.E. RnB Division-I, Kendrapara",No ,No,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-KENDRAPADA,S.E. RnB Kdp 1 of 2023-24,2023_EICCL_87851_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, PAN, GST, Regd. Certificate, Affidavit, EMD and other documents as per DTCN","1,22,400",Yes,fixed,,Nil,Nil,1.0,Technical,Technical Bid,,AOC,"S.K. Nayak, SE",Internal,"Chinmoy Kumar Saha, DAO, Bijaylaxmi Pati, AE (Estimator), Sushree Surajita Pradhan, JE (Estimator)",Saroj Kumar Nayak,28-Jun-2023 02:23 PM,finsummary_434014.pdf (479.56 KB),28-Jun-2023,"INR 10,404,348",150.0,Saroj Kumar Nayak,28-Jun-2023 02:28 PM,AOC_AMAHospitaPattamundai.pdf (328.00 KB),Awarded,Technical,All bids are opened successfully,Chinmaoy Saha,28-Apr-2023 01:04 PM,technical_434014.pdf,1,2122581,BAMADEV DALAI,25-Apr-2023 09:47 PM,Rejected-Finance,L2. Deny for price preference.,28-Jun-2023 02:23 PM,Finance,All bids are opened successfully,Chinmaoy Saha,03-May-2023 12:31 PM,finance_434014.pdf,BOQ Comparative Chart,1.0,2124535.0,PABITRA RANJAN SAHOO,INR,"10,404,348",EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-KENDRAPADA,2023_EICCL_87851_1,S.E. RnB Kdp 1 of 2023-24,"Implimentation of AMA HOSPITAL Programme Under 5T at SDH Pattamundai in the district of Kendrapara for the year 2023-24 Civil, EI, PH.","Saroj Kumar Nayak, S.E.",Internal,"Chinmoya Kumar Saha, DAO, Susree Surajita Pradhan, Junior Engineer (Estimator)",Chinmaoy Saha,02-May-2023 05:35 PM,03-May-2023 11:00 AM,techsummary_434014.pdf (250.73 KB),AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Percentage rate quoted BoQ,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2122341,madhab charan sethy,25-Apr-2023 05:47 PM,Rejected-Finance,L2. Allowed in price preference but not win in Transparent Lottery.,28-Jun-2023 02:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2118387,MANOJ KUMAR KANUNGO,21-Apr-2023 01:06 PM,Rejected-Finance,L2,28-Jun-2023 02:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2124535,PABITRA RANJAN SAHOO,27-Apr-2023 02:13 PM,Accepted-AOC,Awarded,28-Jun-2023 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2124579,Pritish Rout,27-Apr-2023 02:30 PM,Rejected-Finance,Not win in Transparent Lottery.,28-Jun-2023 02:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2123961,Saroja Kumar Nath,27-Apr-2023 12:56 PM,Rejected-Technical,Due to non-submission of signature authentication documents as per schedule-C,02-May-2023 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,2124476,SUSHRITA MISHRA,27-Apr-2023 03:38 PM,Rejected-Technical,Due to non-submission of signature authentication documents as per schedule-C,02-May-2023 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
