Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"S.E, Angul Irr. Divn. Angul","O.O the S.E, Angul Irr. Divn. Angul, At/P.O- Hakimpada, Dist-Angul",CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Angul Irrigation Division Angul,SE-AID-1/2023-24,2023_CEBBS_88984_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN, PAN, Contractor R.C, Registered under CDMS portal.",15-May-2023 10:00 AM,25-May-2023 11:00 AM,15-May-2023 10:00 AM,24-May-2023 05:00 PM,15-May-2023 10:00 AM ,20-May-2023 05:00 PM ,15-May-2023 10:00 AM,24-May-2023 05:00 PM,"Improvement to Rasol Minor and from RD 366m to 400m, RD 2700m to 2720m and RD 2950m to 2970m of Sapua Badjore Irrigation Project.","Improvement to Rasol Minor and from RD 366m to 400m, RD 2700m to 2720m and RD 2950m to 2970m of Sapua Badjore Irrigation Project.",NA ,NA ,,Civil Works - Canal,Canal works ,Tender,90.0,30.0,Angul,759143.0,NA ,NA ,NA ,"O.O the S.E, Angul Irr. Divn. Angul",No ,No,"8,600",Yes,fixed,,Nil,Nil,AOC,Superintending Engineer,Internal,"DAO, Estimator",Subrat Kumar Nayak,07-Jun-2023 10:02 AM,techsummary_437795.pdf (228.26 KB),1.0,2143850.0,PRIYABRATA PAL,INR,"725,543",CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Angul Irrigation Division Angul,2023_CEBBS_88984_1,SE-AID-1/2023-24,"Improvement to Rasol Minor and from RD 366m to 400m, RD 2700m to 2720m and RD 2950m to 2970m of Sapua Badjore Irrigation Project.",1,2145687,BAPUJI KUMAR SAHOO,24-May-2023 03:19 PM,Rejected-Finance,Not won in the transparent lottery system,07-Jun-2023 10:12 AM,Superintending Engineer,Internal,"DAO, Estimator",Subrat Kumar Nayak,07-Jun-2023 10:12 AM,finsummary_437795.pdf (472.41 KB),Finance,Bid documents of all the bidders have been downloaded successfully,Subrat Kumar Nayak,26-May-2023 11:22 AM,finance_437795.pdf,BOQ Comparative Chart,07-Jun-2023,"INR 725,543",30.0,Subrat Kumar Nayak,09-Jun-2023 10:23 AM,1.1WOPriyabrataPal.pdf (1275.00 KB),Winner in the transparent lottery system.,AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Affidavits, undertakings and any other document as per SBD/DTCN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2144497,LAXMIDHAR SAHOO,22-May-2023 09:12 PM,Rejected-Finance,Not won in the transparent lottery system,07-Jun-2023 10:12 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2141679,MAHESWAR ROUT,23-May-2023 02:36 PM,Rejected-Finance,Not won in the transparent lottery system,07-Jun-2023 10:12 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2143850,PRIYABRATA PAL,24-May-2023 11:13 AM,Accepted-AOC,Winner in the transparent lottery system for award of contract.,09-Jun-2023 10:24 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2145224,RASHMITA ROUT,24-May-2023 07:14 AM,Rejected-Finance,Not won in the transparent lottery system,07-Jun-2023 10:12 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,2143867,SUCHISMITA PAL,24-May-2023 03:47 PM,Rejected-Finance,Not won in the transparent lottery system,07-Jun-2023 10:12 AM,,,,,,,,,,,,,,,,,,,,AOC
