Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"11,800",0.0,Nil,Nil,No,01-Feb-2023 06:50 PM,16-Feb-2023 11:00 AM,01-Feb-2023 06:50 PM,15-Feb-2023 05:00 PM,NA ,NA ,01-Feb-2023 06:50 PM,15-Feb-2023 05:00 PM,24-Feb-2023 11:00 AM,Construction of compound wall along with ancillary civil works at Malipada of Khondalite Mines in the district of khurda.,Construction of compound wall along with ancillary civil works at Malipada of Khondalite Mines in the district of khurda.,Please refer Tender documents. ,NA ,"90,47,000",Civil Works - Others,NA ,Tender,180.0,120.0,MALIPADA,751003.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,1.0,Fee/PreQual/Technical,.pdf,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requ",1.0,ICICI BANK,"CGM(C), OMC Ltd., Bhubaneswar","Office of the CGM(C), OMC Ltd., Bhubaneswar","90,500",Yes,fixed,,Nil,Nil,Orissa Mining Corporation,NIT No. 07/OMC/CIVIL/2023,2023_OMC_85737_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Orissa Mining Corporation,2023_OMC_85737_1,NIT No. 07/OMC/CIVIL/2023,Construction of compound wall along with ancillary civil works at Malipada of Khondalite Mines in the district of khurda.,23-May-2023,"INR 7,690,392.68",120.0,Satyajit Jena,17-Jun-2023 05:40 PM,AOC_REFUND_85737_1.pdf (192.00 KB),WORK ORDER ISSUED,1.0,2080274.0,UTKAL UDYAN PRIVATE LIMITED,INR,"7,690,392.68",R K PANDA,Internal,J K MEKAP S K BISWAL S P MEHER,Satyajit Jena,23-May-2023 06:35 PM,finsummary_427030.pdf (191.75 KB),Technical,05 (Five) bids has been received subjected to evaluation by committee,Durgamadhab Mallik,16-Feb-2023 07:25 PM,,A K PAL,Internal,L D BEHERA R K DASH DEBENDU MOHAPATRA S R PATTANAIK,Durgamadhab Mallik,23-Feb-2023 07:32 PM,24-Feb-2023 11:00 AM,techsummary_427030.pdf (421.02 KB),1,2080110,BATAKRUSHNA TRIPATHY,15-Feb-2023 02:42 PM,Rejected-AOC,NOT BEING L-1,17-Jun-2023 05:40 PM,Finance,Financial bid of 05 (FIVE) qualified bidders had been open out of 05 (Five) bids.,Durgamadhab Mallik,24-Feb-2023 01:16 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2077764,BIBHU PRASAD SAHOO,13-Feb-2023 06:56 PM,Rejected-Finance,NOT BEING L1 OR L2,23-May-2023 06:35 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2078637,JK INFRASTRUCTURE,14-Feb-2023 03:30 PM,Rejected-Finance,NOT BEING L1 OR L2,23-May-2023 06:35 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2080054,KANNAN EARTHMOVERS,15-Feb-2023 02:45 PM,Rejected-Finance,NOT BEING L1 OR L2,23-May-2023 06:35 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2080274,UTKAL UDYAN PRIVATE LIMITED,15-Feb-2023 04:11 PM,Accepted-AOC,BEING L-1,17-Jun-2023 05:40 PM,,,,,,,AOC
