Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Construction of Day Care Sub Centre Cum Health and Wellness Centre At Bhiruda of Bhiruda GP under Tigiria Block,Construction of Day Care Sub Centre Cum Health and Wellness Centre At Bhiruda of Bhiruda GP under Tigiria Block,refer DTCN ,NA ,"28,33,781",Civil Works - Buildings,NA ,Tender,90.0,240.0,"Bhiruda, Tigiria block",754030.0,NA ,NA ,NA ,Tigiria Block,No ,No,"BDO, Tigiria","BDO, TIGIRIA, Vill-Panchagaon, TIGIRIA, Cuttack,754030",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||TIGIRIA Block,TB-1 / 2023-24,2023_PRBTG_87637_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,08-Apr-2023 10:00 AM,25-Apr-2023 11:30 AM,08-Apr-2023 10:00 AM,24-Apr-2023 05:00 PM,08-Apr-2023 10:00 AM ,20-Apr-2023 03:00 PM ,08-Apr-2023 10:00 AM,24-Apr-2023 05:00 PM,1.0,ICICI BANK,"6,000",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"28,500",Yes,fixed,,Nil,Nil,AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||TIGIRIA Block,2023_PRBTG_87637_1,TB-1 / 2023-24,Construction of Day Care Sub Centre Cum Health and Wellness Centre At Bhiruda of Bhiruda GP under Tigiria Block,1.0,2116809.0,PRAVASINI SETHY,INR,"2,408,998",Pranab kumar Behera,Internal,PKBeheraSKRathaAKNandaBCSethiMKSethi,Pranab Kumar Behera,09-Jun-2023 10:04 AM,techsummary_433385.pdf (313.49 KB),19-Jun-2023,"INR 2,408,998",240.0,Pranab Kumar Behera,19-Jun-2023 10:57 AM,BhirudaLoA.pdf (363.00 KB),Issue of Work Order,Pranab kumar Behera,Internal,PKBeheraSKRathAKNandaBCSethiMKSethi,Pranab Kumar Behera,15-Jun-2023 11:15 AM,finsummary_433385.pdf (313.49 KB),Finance,06 nos. of bidders have participated,Pranab Kumar Behera,10-May-2023 11:19 AM,finance_433385.pdf,BOQ Comparative Chart,1,2118634,AJAYA KUMAR ROUT,21-Apr-2023 02:25 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:15 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2121004,AKASH RANJAN SETHI,24-Apr-2023 01:28 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:15 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2121292,BINGU MUDULI,24-Apr-2023 04:12 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:15 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2120825,DILIP KUMAR BARAL,24-Apr-2023 12:17 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:15 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2119995,M/S. RAJ RIYANSH CONSTRUCTIONS,23-Apr-2023 01:56 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:15 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2116809,PRAVASINI SETHY,19-Apr-2023 01:56 PM,Accepted-AOC,Issue of Work Order,19-Jun-2023 10:58 AM,AOC
