Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Document as per Detail Tender Call Notice,1,ICICI BANK,"2,000",0.0,Nil,Nil,No,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,"Special repair of Pratik Hotel side road, ward No.5","Special repair of Pratik Hotel side road, ward No.5",Please refer Tender documents. ,NA ,"3,44,000",Civil Works - Others,NA ,Tender,45.0,45.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality Office,No ,No,"3,440",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Barbil Municipality,BBLM-1/2023-24,2023_ORULB_87484_39,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,18-Apr-2023 10:00 AM,03-May-2023 11:00 AM,18-Apr-2023 10:00 AM,02-May-2023 05:00 PM,NA ,NA ,18-Apr-2023 10:00 AM,02-May-2023 05:00 PM,16-May-2023 01:00 PM,AOC,Laxman Mahanta,Internal,"JE,ME,EO",Abhishek Panda,26-Jun-2023 04:53 PM,finsummary_433865.pdf (1033.75 KB),Technical,Open,Abhishek Panda,04-May-2023 10:11 AM,technical_433865.pdf,Municipal Bodies||Barbil Municipality,2023_ORULB_87484_39,BBLM-1/2023-24,"Special repair of Pratik Hotel side road, ward No.5",1.0,2127140.0,ISWAR CHANDRA SAMAL,INR,"391,963",26-Jun-2023,"INR 391,963",45.0,Abhishek Panda,26-Jun-2023 04:54 PM,39.pdf (493.00 KB),Contact value including GST,1,2127140,ISWAR CHANDRA SAMAL,30-Apr-2023 11:27 PM,Accepted-AOC,Lowest,26-Jun-2023 04:55 PM,Finance,Open,Abhishek Panda,19-May-2023 10:05 AM,finance_433865.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,"JE,ME,Eo,Accountant",Abhishek Panda,16-May-2023 11:13 AM,16-May-2023 01:00 PM,techsummary_433865.pdf (11332.12 KB),AOC
2,Finance,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2127597,SS ENGINEERING,01-May-2023 04:52 PM,Rejected-Finance,second,26-Jun-2023 04:53 PM,,,,,,,,,,,,,,AOC
