Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Unit Head,Internal,,Frida Dung Dung,21-Jun-2023 01:19 PM,techsummary_432806.pdf (577.09 KB),1.0,2116690.0,GUPTA PANGI,INR,"1,949,615",Odisha Hydro Power Corporation Ltd||Upper Kolab H.E. Project Bariniput,2023_OHPCL_87383_1,e-Tender-12/2022-23_UKHEP,MR and Upkeep Maintenance of Colonies,1,2112551,BRAJA KISHOR ROUT,11-Apr-2023 08:54 PM,Rejected-AOC,Not Selected in lottery,21-Jun-2023 01:21 PM,21-Jun-2023,"INR 1,949,615",365.0,Frida Dung Dung,21-Jun-2023 01:21 PM,AOC12.pdf (2931.00 KB),Finance,Opening Summary,Rajendra Kumar Sethy,21-Jun-2023 01:15 PM,finance_432806.pdf,BOQ Comparative Chart,Unit Head,Internal,,Frida Dung Dung,21-Jun-2023 01:20 PM,finsummary_432806.pdf (577.09 KB),AOC,1.0,ICICI BANK,MR and Upkeep Maintenance of Colonies,M R and Upkeep Maintenance of Civil Works to Residential and Non Residential Buildings at Bariniput Colony and Power House Colony for a period of 12 months,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,120.0,365.0,"UKHEP, Bariniput",764006.0,NA ,NA ,NA ,"O/o SGM (El.), UKHEP, Bariniput",No ,No,"7,080",0.0,Nil,Nil,No,Odisha Hydro Power Corporation Ltd||Upper Kolab H.E. Project Bariniput,e-Tender-12/2022-23_UKHEP,2023_OHPCL_87383_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Unit Head, UKHEP, Bariniput","UKHEP, Bariniput, Jeypore, Koraput, ODISHA",1.0,1st Date Corrigendum,Date,,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Specification,04-Apr-2023 10:00 AM,20-Apr-2023 11:00 AM,04-Apr-2023 10:00 AM,19-Apr-2023 01:00 PM,04-Apr-2023 10:00 AM ,19-Apr-2023 01:00 PM ,04-Apr-2023 10:00 AM,19-Apr-2023 01:00 PM,"22,934",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,2112501,B TEJESWAR RAO,12-Apr-2023 10:42 AM,Rejected-AOC,Not Selected in lottery,21-Jun-2023 01:21 PM,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Price Bid,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2116690,GUPTA PANGI,19-Apr-2023 12:44 PM,Accepted-AOC,Selected in Lottery,21-Jun-2023 01:21 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
