Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"Collector, Dhenkanal",Internal,"1) ADM, Dhenkanal 2) RTO, Dhenkanal 3) DSWO, Dhenkanal 4) DLO, Dhenkanal 5) DIO, NIC, Dhenkanal 6) DTO, Dhenkanal 7) CSO cum DM, Dhenkanal",Nirad Das,08-Jun-2023 08:17 PM,09-Jun-2023 09:00 AM,techsummary_436746.pdf (4259.29 KB),1.0,2136811.0,GOBARDHAN BEHERA,INR,56.88,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Dhenkanal,2023_OSCSC_88711_1,900/03.05.2023,Selection and appointment of Level-II Transport Contractor of Gondia Block for the FY 2023-25 of Dhenkanal District,Finance,Financial Bid evaluation of Level-II Transport Contractor of Gondia Block for the FY 2023-25 of Dhenkanal District,Nirad Das,28-Jun-2023 02:31 PM,finance_436746.pdf,BOQ Comparative Chart,1,2140789,Dusmanta Sahoo,17-May-2023 02:33 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jun-2023 07:40 PM,Technical,"Out of 6 bidders, 2 nos. of Bidders are selected for appearing in Financial Bid on dt.09.06.2023 at 9 AM at Sadbhavana Conference Hall, Collectorate, Dhenkanal",Nirad Das,08-Jun-2023 07:40 PM,technical_436746.pdf,28-Jun-2023,INR 56.88,730.0,Nirad Das,28-Jun-2023 02:36 PM,9205.pdf (1357.00 KB),"Gobardhan Behera, L-II Transport Contractor have executed agreement with DM, OSCSC Ltd., Dhenkanal for Gondia Block of Dhenkanal district for the FY 2023-25","Collector, Dhenkanal",Internal,"ADM General, CSO-cum-DM, RTO, DLO, DTO, DSWO, DIO of Dhenkanal District",Nirad Das,28-Jun-2023 02:34 PM,finsummary_436746.pdf (1356.99 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,Selection and appointment of Level-II Transport Contractor of Gondia Block for the FY 2023-25 of Dhe,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Dhenkanal,900/03.05.2023,2023_OSCSC_88711_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"4,11,494",No,fixed,,Nil,Nil,"5,900",0.0,Nil,Nil,No,03-May-2023 06:00 PM,18-May-2023 10:00 AM,03-May-2023 06:00 PM,17-May-2023 05:00 PM,03-May-2023 06:00 PM ,06-May-2023 09:00 AM ,03-May-2023 06:00 PM,17-May-2023 05:00 PM,09-Jun-2023 09:00 AM,1.0,ICICI BANK,"CSO-cum-DM, Dhenkanal","OSCSC Ltd., Mahisapat, Dhenkanal",Selection and appointment of Level-II Transport Contractor of Gondia Block for the FY 2023-25 of Dhenkanal District,Selection and appointment of Level-II Transport Contractor of Gondia Block for the FY 2023-25 of Dhenkanal District,Please refer the documents ,NA ,"82,29,863",Handling and Transportation,Transport Contractor ,Tender,45.0,730.0,Gondia Block,759016.0,"OSCSC Ltd., Dhenkanal ","Mahisapat, Dhenkanal-759001 ",10-May-2023 11:00 AM ,"Collectorate, Dhenkanal",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2136811,GOBARDHAN BEHERA,17-May-2023 03:21 AM,Accepted-AOC,"Approved by OSCSC Ltd., Bhubaneswar",28-Jun-2023 02:36 PM,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2137528,M/S. PRABHU TRANSPORT,17-May-2023 04:44 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jun-2023 07:40 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,2141150,SHREE MAA TRANSPORT,17-May-2023 03:56 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jun-2023 07:40 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,5,2136784,SOMANATH SAHOO,17-May-2023 03:35 AM,Not Admitted-Finance,Not qualified for AOC,28-Jun-2023 02:31 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,6,2140786,Subash Chandra Sahoo,17-May-2023 02:26 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jun-2023 07:40 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
