Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-2/2023-24 dtd.17.04.2023,2023_ORULB_88049_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1,ICICI BANK,"32,644",Yes,percentage,1.0%,Nil,Nil,Construction of RCC drain with cover slab Approach to drain from Plot no. B/7 to Plot no.B/2 through Dipak Nurshing Home at Sahid Nagar in Ward No-30,Construction of RCC drain with cover slab Approach to drain from Plot no. B/7 to Plot no.B/2 through Dipak Nurshing Home at Sahid Nagar in Ward No-30,As per DTCN ,NA ,"32,64,404",Civil Works - Others,NA ,Tender,120.0,90.0,BMC AREA LIMITED,751007.0,NA ,NA ,NA ,Superintending Engineer Chamber,No ,No,19-Apr-2023 10:30 AM,04-May-2023 11:00 AM,19-Apr-2023 10:30 AM,03-May-2023 05:00 PM,NA ,NA ,19-Apr-2023 10:30 AM,03-May-2023 05:00 PM,Superintending Engineer,"Superintending Engineer Drainage division, BMC",AOC,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,12-Jun-2023 02:34 PM,finsummary_434804.pdf (110.29 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_88049_14,BMC-EE-DD-2/2023-24 dtd.17.04.2023,Construction of RCC drain with cover slab Approach to drain from Plot no. B/7 to Plot no.B/2 through Dipak Nurshing Home at Sahid Nagar in Ward No-30,1.0,2129103.0,SHAKTI PRASADJEE,INR,"3,813,476",Finance,2 bids opened successfully,Goutam Chandra Das,04-May-2023 01:06 PM,finance_434804.pdf,BOQ Comparative Chart,12-Jun-2023,"INR 3,813,476",90.0,Goutam Chandra Das,12-Jun-2023 02:40 PM,WO-7.23.pdf (287.00 KB),1,2129090,BASANTA KUMAR BHOI,03-May-2023 01:50 PM,Rejected-Finance,other than 1st lowest,12-Jun-2023 02:34 PM,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,12-Jun-2023 02:30 PM,techsummary_434804.pdf (110.29 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2129103,SHAKTI PRASADJEE,03-May-2023 02:13 PM,Accepted-AOC,1ST LOWEST,12-Jun-2023 02:40 PM,,,,,,,AOC
