EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"8,478",Yes,percentage,1.0%,Nil,Nil,21-Apr-2023 11:00 AM,09-May-2023 09:00 AM,21-Apr-2023 11:00 AM,04-May-2023 05:00 PM,NA ,NA ,21-Apr-2023 11:00 AM,04-May-2023 05:00 PM,12-May-2023 09:30 AM,1,ICICI BANK,"4,000",0.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,"PAN card, Labour License and other documents as per DTCN",Upgradation of drain at Gandhi Nagar at Lane No 01 in Ward No 05,Upgradation of drain at Gandhi Nagar at Lane No 01 in Ward No 05,Please refer Tender documents. ,NA ,"8,47,768",Civil Works - Others,NA ,Tender,120.0,60.0,KHORDHA MUNICIPALITY,752055.0,NA ,NA ,NA ,KHORDHA MUNICIPALITY OFFICE,No ,No,EXECUTIVE OFFICER KHORDHA MUNICIPALITY,EXECUTIVE OFFICER KHORDHA MUNICIPALITY,Municipal Bodies||Khordha Municipality,KMPLTY/ 02/2023-24,2023_ORULB_88116_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,OPENING DATE EXTENSION,Date,,AOC,1.0,2129522.0,BIKASH AGRAWALLA,INR,"850,412",Municipal Bodies||Khordha Municipality,2023_ORULB_88116_6,KMPLTY/ 02/2023-24,Upgradation of drain at Gandhi Nagar at Lane No 01 in Ward No 05,KANAKALAXMI MOHANTY,Internal,,Rizwana Kawkab,12-May-2023 09:19 AM,12-May-2023 09:30 AM,techsummary_434924.pdf (522.34 KB),26-Jun-2023,"INR 850,412",60.0,Rizwana Kawkab,26-Jun-2023 01:06 PM,IMG_20230626_0006.pdf (488.00 KB),KANAKALAXMI MOHANTY,Internal,,Rizwana Kawkab,26-Jun-2023 01:03 PM,finsummary_434924.pdf (375.98 KB),Finance,OK,Rizwana Kawkab,12-May-2023 10:40 AM,,BOQ Comparative Chart,Technical,opened,Nihar Ranjan Sahu,09-May-2023 11:09 AM,technical_434924.pdf,1,2129522,BIKASH AGRAWALLA,03-May-2023 09:17 PM,Accepted-AOC,Due to Lottery,26-Jun-2023 01:06 PM,AOC
,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2129083,DILLIP KUMAR MOHANTY,03-May-2023 01:47 PM,Rejected-Finance,Due to Lottery,26-Jun-2023 01:03 PM,AOC
