Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
29-Jun-2023,"INR 629,048.15",45.0,Abhishek Panda,29-Jun-2023 04:53 PM,100.pdf (511.00 KB),Contact value excluding GST,1,2126417,RAJAT KUMAR DAS,29-Apr-2023 12:44 PM,Accepted-AOC,Lowest,29-Jun-2023 04:53 PM,1.0,2126417.0,RAJAT KUMAR DAS,INR,"629,048.15",Municipal Bodies||Barbil Municipality,2023_ORULB_87484_100,BBLM-1/2023-24,"Repair o drain and laying of cover slab from Arati Hospital to OMC office, ward No.11",Technical,Open,Abhishek Panda,06-May-2023 12:24 PM,technical_434162.pdf,Laxman mahanta,Internal,"JE,ME,EO",Abhishek Panda,29-Jun-2023 04:52 PM,finsummary_434162.pdf (997.05 KB),Finance,Open,Abhishek Panda,18-May-2023 10:03 AM,finance_434162.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,"JE,ME,EO,Accountant",Abhishek Panda,16-May-2023 07:02 PM,17-May-2023 09:00 AM,techsummary_434162.pdf (11332.12 KB),AOC,1,ICICI BANK,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,"Repair o drain and laying of cover slab from Arati Hospital to OMC office, ward No.11","Repair o drain and laying of cover slab from Arati Hospital to OMC office, ward No.11",Please refer Tender documents. ,NA ,"6,46,000",Civil Works - Others,NA ,Tender,45.0,45.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality Office,No ,No,Municipal Bodies||Barbil Municipality,BBLM-1/2023-24,2023_ORULB_87484_100,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,"6,460",Yes,percentage,1.0%,Nil,Nil,18-Apr-2023 10:00 AM,03-May-2023 11:00 AM,18-Apr-2023 10:00 AM,02-May-2023 05:00 PM,NA ,NA ,18-Apr-2023 10:00 AM,02-May-2023 05:00 PM,17-May-2023 09:00 AM,1,Fee/PreQual/Technical,.pdf,Document as per Detail Tender Call Notice,AOC
,,,,,,,2,2126608,SUBRATA DAS,29-Apr-2023 04:10 PM,Rejected-Finance,Second,29-Jun-2023 04:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
