S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Improvement of RD Road from Dasmantpur to Murkar Road under Improvement of Existing RD Roads in the Districts of Koraput for the year 2022-23.,Improvement of RD Road from Dasmantpur to Murkar Road under Improvement of Existing RD Roads in the Districts of Koraput for the year 2022-23.,N.A. ,NA ,"15,99,14,000",Civil Works - Roads,NA ,Tender,90.0,367.0,KORAPUT,764001.0,NA ,NA ,NA ,"C.C.E, Rural Works Circle, Sunabeda",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Bid Cost, EMD, RC,PAN, GST, Affidavit regarding correctness, No relation certificate",CE RW I||RWCIRCLE-SUNABEDA,CCERWCSBD-Online-44/2022-23,2023_CERWI_85557_7,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Chief Construction Engineer,"Rural Works Circle, Sunabeda-1, Near Jagannath Temple, PIN-763001, Dist-Koraput",25-Jan-2023 02:00 PM,15-Feb-2023 11:00 AM,25-Jan-2023 02:00 PM,14-Feb-2023 05:30 PM,25-Jan-2023 02:00 PM ,13-Feb-2023 02:00 PM ,25-Jan-2023 02:00 PM,14-Feb-2023 05:30 PM,01-Mar-2023 11:00 AM,"16,00,000",Yes,fixed,,Nil,Nil,AOC,"Chief Construction Engineer Sunabeda R.W.Circle, Sunabeda",Internal,"Superintending Engineer, DAO, Estimator of Rural Works Division, Koraput Estimator R.W. Circle Sunabeda",Sridhara Nayak,23-Jun-2023 02:24 PM,finsummary_426429.pdf (896.34 KB),23-Jun-2023,"INR 159,913,522.48",367.0,Sridhara Nayak,23-Jun-2023 02:25 PM,AOC-DASMANTPUR.pdf (551.00 KB),Award of contract of MS AMARDEEP CONSTRUCTIONS,Technical,bidders name,Sridhara Nayak,19-Feb-2023 09:29 PM,technical_426429.pdf,1.0,2076779.0,AMARDEEP CONSTRUCTIONS,14-Feb-2023 10:53 AM,Accepted-AOC,Award of contract of AMARDEEP CONSTRUCTIONS,23-Jun-2023 02:26 PM,Finance,CS,Sridhara Nayak,23-Jun-2023 02:19 PM,finance_426429.pdf,BOQ Comparative Chart,1.0,2076779.0,AMARDEEP CONSTRUCTIONS,INR,"141,363,553.87",CE RW I||RWCIRCLE-SUNABEDA,2023_CERWI_85557_7,CCERWCSBD-Online-44/2022-23,Improvement of RD Road from Dasmantpur to Murkar Road under Improvement of Existing RD Roads in the Districts of Koraput for the year 2022-23.,"Chief Construction Engineer Sunabeda R.W.Circle, Sunabeda",Internal,"Superintending Engineer, DAO, Estimator of Rural Works Division, Koraput Estimator R.W. Circle Sunabeda",Sridhara Nayak,21-Feb-2023 08:39 PM,01-Mar-2023 11:00 AM,techsummary_426429.pdf (476.48 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Annual Turn over certificate from CA, Similar nature of Work Certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,2078420.0,JAMI RAVISANKAR,14-Feb-2023 02:49 PM,Rejected-Technical,Disqualified,21-Feb-2023 08:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3.0,2076648.0,M/S GUPTESWAR CONSTRUCTION,13-Feb-2023 12:16 PM,Rejected-AOC,Reject,23-Jun-2023 02:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
