Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Improvement and Beautification of Maneswar Mandhata Temple Park Such as Step Modification Filling Of Temporary Pond Improvement Of Embankment at Maneswar Ward No 40,Improvement and Beautification of Maneswar Mandhata Temple Park Such as Step Modification Filling Of Temporary Pond Improvement Of Embankment at Maneswar Ward No 40,Please refer Tender documents. ,NA ,"7,12,837",Civil Works - Others,NA ,Tender,120.0,60.0,SAMBALPUR,768001.0,NA ,NA ,NA ,"Sambalpur Municipal Corporation, Sambalpur",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",30-Mar-2022 11:00 AM,20-Apr-2022 11:00 AM,30-Mar-2022 11:00 AM,19-Apr-2022 05:00 PM,NA ,NA ,30-Mar-2022 11:00 AM,19-Apr-2022 05:00 PM,Municipal Bodies||Sambalpur Municipal Corporation,13/SMC_SBP/2021-22,2022_ORULB_76547_54,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,0.0,No,fixed,,Nil,Nil,"Commissioner, SMC","Sambalpur Municipal Corporation, Sambalpur",AOC,"ANANYA DAS, Committee Chairperson / Co-ordinator",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Pradeep Kumar Sahoo,22-Jun-2023 03:42 PM,finsummary_394851.pdf (637.85 KB),Municipal Bodies||Sambalpur Municipal Corporation,2022_ORULB_76547_54,13/SMC_SBP/2021-22,Improvement and Beautification of Maneswar Mandhata Temple Park Such as Step Modification Filling Of Temporary Pond Improvement Of Embankment at Maneswar Ward No 40,1.0,1827433.0,SUSHANTA NANDA,INR,"712,837",Finance,TENDER OPENED,Pradeep Kumar Sahoo,05-May-2022 08:52 AM,finance_394851.pdf,BOQ Comparative Chart,1,1827446,AMBARISH PUROHIT,19-Apr-2022 01:54 PM,Rejected-Technical,UNSUCCESSFUL,22-Jun-2023 03:35 PM,22-Jun-2023,"INR 712,837",60.0,Pradeep Kumar Sahoo,22-Jun-2023 03:49 PM,13-54-22.pdf (638.00 KB),successful,"ANANYA DAS,Committee Chairperson / Co-ordinator",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Pradeep Kumar Sahoo,22-Jun-2023 03:35 PM,techsummary_394851.pdf (637.85 KB),AOC
,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,1824767,"M/s. SAVITRI ENTERPRISES, PROPRIETOR-SAVITRI PATTNAIK",14-Apr-2022 07:20 PM,Rejected-Technical,UNSUCCESSFUL,22-Jun-2023 03:35 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,1827179,PRAFULLA MIRDHA,19-Apr-2022 10:38 AM,Rejected-Technical,UNSUCCESSFUL,22-Jun-2023 03:35 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,1827104,SATYANSU MAHARANA,19-Apr-2022 07:10 AM,Rejected-Technical,UNSUCCESSFUL,22-Jun-2023 03:35 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,1827021,SUNANDA MAHAPATRA,19-Apr-2022 01:24 AM,Rejected-Technical,UNSUCCESSFUL,22-Jun-2023 03:35 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,1827433,SUSHANTA NANDA,19-Apr-2022 01:35 PM,Accepted-AOC,successful,22-Jun-2023 03:50 PM,,,,,,,,,,,,,,AOC
