Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Stage
"Er. Jitendu Panigrahi, S.E",Internal,"Er. Chetak Kumar Nayak. A.E.E, Sri Amrit Behera, DAO, Er. Lakhani Lakra, A.E",Jitendu Panigrahi,18-Jun-2023 07:34 PM,techsummary_436573.pdf (527.72 KB),"CCE, L Suktel Irr.Project,Bolangir||CCE,L Sukhtel,Bolangir||EE, RR C and B Divn",2023_CEEBO_88653_2,LSRRC AND B-03/2023-24,"CONSTRUCTION OF TOILETS, BATHING FACILITIES ALONGWITH PROVISION OF BORE WELLS IN RR COLONY OF LSIP AT KUSMEL NORTH, KUSMEL SOUTH AND AT BAGDIA",1.0,2138823.0,SANTOSH KUMAR SAHU,INR,"1,244,514",1,2139344,BIKASH PATEL,15-May-2023 05:14 PM,Rejected-AOC,lose in the lottery system,18-Jun-2023 10:31 PM,Finance,Tender for the above work is opened on dt.16.05.2023.Total two nos. of bidders have participated against the tender. Their documents were downloaded for further evaluation.,CHETAK KUMAR NAYAK,16-May-2023 12:25 PM,,BOQ Comparative Chart,"Er. Jitendu Panigrahi, S.E",Internal,"Er. Chetak Kumar Nayak, AEE, Sri Amrit Behera, DAO, Er. Lakhani Lakra, Ae",Jitendu Panigrahi,18-Jun-2023 10:03 PM,finsummary_436573.pdf (527.72 KB),18-Jun-2023,"INR 1,244,514",30.0,Jitendu Panigrahi,18-Jun-2023 10:29 PM,workorderks.pdf (363.00 KB),work order,AOC,04-May-2023 10:00 AM,16-May-2023 10:00 AM,04-May-2023 10:00 AM,15-May-2023 05:30 PM,04-May-2023 10:00 AM ,10-May-2023 05:30 PM ,04-May-2023 10:00 AM,15-May-2023 05:30 PM,"CONSTRUCTION OF TOILETS, BATHING FACILITIES ALONGWITH PROVISION OF BORE WELLS IN RR COLONY OF LSIP AT KUSMEL NORTH, KUSMEL SOUTH AND AT BAGDIA","CONSTRUCTION OF TOILETS, BATHING FACILITIES ALONGWITH PROVISION OF BORE WELLS IN RR COLONY OF LSIP AT KUSMEL NORTH, KUSMEL SOUTH AND AT BAGDIA",AS PER NIT ,NA ,"14,63,962",Civil Works - Buildings,NA ,Rate Contract,90.0,30.0,"KUSMEL NORTH, KUSMEL SOUTH AND AT BAGDIA",767001.0,"OFFICE OF THE SE, LSRRC AND B DIV, BALANGIR ","OFFICE OF THE SE, LSRRC AND B DIV, BALANGIR ",10-May-2023 10:00 AM ,"OFFICE OF THE SE, LSRRC AND B DIV, BALANGIR",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"CONTRACTOR RC, GST,PAN,TENDER COST,EMD,AFFIDAVIT,NO RELATION CERTIFICATE, ANY OTHER DOCS AS PER DTCN","6,000",0.0,Nil,Nil,No,"CCE, L Suktel Irr.Project,Bolangir||CCE,L Sukhtel,Bolangir||EE, RR C and B Divn",LSRRC AND B-03/2023-24,2023_CEEBO_88653_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"14,640",Yes,fixed,,Nil,Nil,SUPERINTENDING ENGINEER,"OFFICE OF THE SE, LSRRC AND B DIV, BALANGIR",1,ICICI BANK,AOC
,,,,,,,,,,,,,,,2,2138823,SANTOSH KUMAR SAHU,15-May-2023 12:59 PM,Accepted-AOC,won in the lottery system.,18-Jun-2023 10:31 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
