Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Executive Officer, Balasore Municipality",Balasore Municipality,Municipal Bodies||Balasore Municipality,BM_02_2023_24,2023_ORULB_88734_67,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1,ICICI BANK,"14,364",Yes,percentage,1.0%,Nil,Nil,08-May-2023 05:00 PM,22-May-2023 11:00 AM,08-May-2023 05:00 PM,20-May-2023 05:00 PM,NA ,NA ,08-May-2023 05:00 PM,20-May-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"Renovation of UPHC, Sunhat in W.N-06 under Balasore Municipality","Renovation of UPHC, Sunhat in W.N-06 under Balasore Municipality",Please refer Tender documents. ,NA ,"14,36,441",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756003.0,NA ,NA ,NA ,Balasore Municipality,No ,No,AOC,EO ME CP,Internal,,Pranabananda Sahu,26-Jun-2023 03:15 PM,finsummary_437106.pdf (643.55 KB),Municipal Bodies||Balasore Municipality,2023_ORULB_88734_67,BM_02_2023_24,"Renovation of UPHC, Sunhat in W.N-06 under Balasore Municipality",1.0,2142049.0,SANJITA MAJHI,INR,"1,695,000",Finance,Tender opened successfully,Kunal Motiram Chavan,23-May-2023 09:28 AM,,BOQ Comparative Chart,1,2142127,NANDA KISHORE RATH,19-May-2023 07:37 PM,Rejected-Finance,L2,26-Jun-2023 03:15 PM,26-Jun-2023,"INR 1,695,000",60.0,Pranabananda Sahu,26-Jun-2023 03:26 PM,WO0267.pdf (267.00 KB),EO ME CP,Internal,,Pranabananda Sahu,23-Jun-2023 04:17 PM,techsummary_437106.pdf (643.55 KB),AOC
,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2142049,SANJITA MAJHI,19-May-2023 11:18 AM,Accepted-AOC,WO,26-Jun-2023 03:28 PM,,,,,,,,,,,,,AOC
