Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
ER. Ajit Prasad Mohapatra,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Ajit Prasad Mohapatra,27-Jun-2023 06:51 PM,techsummary_399939.pdf (277.85 KB),EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,2022_EICCL_77956_1,TCN No 9 of 2022-23,P/R to Bhargavi Harachandi Road from 3/00 to 4/00 km and 9/00 to 10/00 km for the year 2022-23,1.0,1858352.0,PRAMILA JENA,INR,"1,072,108",1,1858729,AJAYA KUMAR MALLIK,31-May-2022 04:43 PM,Rejected-AOC,Rejected,27-Jun-2023 07:04 PM,27-Jun-2023,"INR 107,210",30.0,Ajit Prasad Mohapatra,27-Jun-2023 07:03 PM,AOC.pdf (519.00 KB),The bidder won the transparency lottery so that the work has been awarded to him,Finance,Total 6 Nos of bidders are participated in the online tender,Ajit Prasad Mohapatra,01-Jun-2022 07:06 PM,,BOQ Comparative Chart,ER. Ajit Prasad Mohapatra,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Ajit Prasad Mohapatra,27-Jun-2023 06:58 PM,finsummary_399939.pdf (342.14 KB),AOC,Er. Ajit Prasad Mohapatra,"O/o the S.E. R and B Division, Puri",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTN,COST OF TENDER PAPER,BID SECURITY DECLARATION,AFFIDAVIT AND OTHER DOCUMENTS AS PER APPRO",P/R to Bhargavi Harachandi Road from 3/00 to 4/00 km and 9/00 to 10/00 km for the year 2022-23,P/R to Bhargavi Harachandi Road from 3/00 to 4/00 km and 9/00 to 10/00 km for the year 2022-23,Please refer Tender documents. ,NA ,"12,61,155",Civil Works - Roads,NA ,Tender,90.0,30.0,Puri,752001.0,NA ,NA ,NA ,"O/o the S.E. R and B Division, Puri",No ,No,EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,TCN No 9 of 2022-23,2022_EICCL_77956_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,24-May-2022 06:00 PM,01-Jun-2022 11:30 AM,24-May-2022 06:00 PM,31-May-2022 05:00 PM,NA ,NA ,24-May-2022 06:00 PM,31-May-2022 05:00 PM,"12,612",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,1858506,DEVI ADVERTISEMENT AND TENDERS NARAYAN NAYAK,31-May-2022 03:37 PM,Rejected-AOC,Rejected,27-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,ICICI NEFT/RTGS,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,1854471,PRAKASH KUMAR SAHOO,28-May-2022 04:14 PM,Rejected-AOC,Rejected,27-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,1858352,PRAMILA JENA,31-May-2022 03:06 PM,Accepted-AOC,The bidder won the transparency lottery so that the work has been awarded to him,27-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,1857322,RUP KUMAR PATI,31-May-2022 09:35 AM,Rejected-AOC,Rejected,27-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,1857913,UMESH PRADHAN,31-May-2022 01:05 PM,Rejected-AOC,Rejected,27-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
