Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,17-Apr-2023 03:00 PM,03-May-2023 11:00 AM,17-Apr-2023 03:00 PM,02-May-2023 05:00 PM,17-Apr-2023 03:00 PM ,20-Apr-2023 05:00 PM ,17-Apr-2023 03:00 PM,02-May-2023 05:00 PM,17-May-2023 11:00 AM,1.0,ICICI BANK,"21,35,300",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,02/OPHWC/2023-24,2023_OSPHW_87996_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CLUSTER OF CONSTRUCTION OF DIFFERENT WORKS AT KEONJHAR,Building Work,Please refer Tender documents  ,NA ,"21,35,26,480",Civil Works - Buildings,NA ,Tender,90.0,360.0,KEONJHAR,751022.0,OPHWC  ,OPHWC BHUBANESWAR ,24-Apr-2023 11:30 AM ,OPHWC BHUBANESWAR,No ,No,AOC,Finance,financial bid open and comparative generated,DURGA CHARANA MISHRA,17-May-2023 11:40 AM,,BOQ Comparative Chart,Technical,3 NOS. OF BIDDERS HAVE PARTICIPATED,Bikram Keshari Malla,03-May-2023 11:52 AM,,1,2127159,Narendra Kumar Singh,02-May-2023 04:43 PM,Accepted-AOC,QUALIFIED BIDDER,13-Jun-2023 01:53 PM,13-Jun-2023,"INR 201,782,524",360.0,Bikram Keshari Malla,13-Jun-2023 01:53 PM,wokeonjhar.pdf (722.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DT 05.06.23,As per acceptance letter,Internal,As per acceptance letter,Bikram Keshari Malla,13-Jun-2023 01:48 PM,finsummary_434569.pdf (859.94 KB),AS PER TC MINUTES,Internal,AS PER TC MINUTES,Bikram Keshari Malla,16-May-2023 07:34 PM,17-May-2023 11:00 AM,techsummary_434569.pdf (417.06 KB),1.0,2127159.0,Narendra Kumar Singh,INR,"201,782,524",Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_87996_2,02/OPHWC/2023-24,CLUSTER OF CONSTRUCTION OF DIFFERENT WORKS AT KEONJHAR,AOC
,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2127715,P K BEHURA AND Co Infra Pvt Ltd,01-May-2023 05:50 PM,Rejected-Finance,Due to L2 bidder,13-Jun-2023 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2118596,PKP BUILDCON PRIVATE LIMITED,21-Apr-2023 03:17 PM,Rejected-Finance,Due to L3 bidder,13-Jun-2023 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
