Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,Five bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Dibya Ranjan Tripathy,17-Mar-2023 11:33 AM,finance_430359.pdf,BOQ Comparative Chart,Document Verify,Internal,Original Document Verify,Dibya Ranjan Tripathy,06-Jun-2023 04:58 PM,finsummary_430359.pdf (77.65 KB),06-Jun-2023,"INR 1,478,058.37",90.0,Dibya Ranjan Tripathy,06-Jun-2023 04:59 PM,fin.pdf (96.00 KB),W.O.,1,2098206,ANAND KUMAR MALLICK,13-Mar-2023 03:15 PM,Rejected-AOC,Rejected,06-Jun-2023 05:00 PM,1.0,2098467.0,SUBHALAXMI DAS,INR,"1,478,058.37",Municipal Bodies||Cuttack Municipal Corporation,2022_ORULB_84412_1,MC(CMC)CTC_Div-II_No26/2022-23,Construction of Paver Block road from Sobha res to Hanuman Temple at Bardhawan Compound in Ward No.39.,Executive Engineer,Internal,Deputy Executive Engineer,Dibya Ranjan Tripathy,06-Jun-2023 04:56 PM,techsummary_430359.pdf (77.65 KB),AOC,"7,080",0.0,Nil,Nil,No,03-Mar-2023 12:00 PM,17-Mar-2023 10:00 AM,03-Mar-2023 12:00 PM,14-Mar-2023 05:30 PM,03-Mar-2023 12:00 PM ,14-Mar-2023 05:30 PM ,03-Mar-2023 12:00 PM,14-Mar-2023 05:30 PM,"17,400",Yes,fixed,,Nil,Nil,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-II_No26/2022-23,2022_ORULB_84412_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.","Executive Engineer,Div-II","Bikash Bhawan,Jagannath Lane,Badambadi-753012",1.0,ICICI BANK,Construction of Paver Block road from Sobha res to Hanuman Temple at Bardhawan Compound in Ward No.39.,Construction of Paver Block road from Sobha res to Hanuman Temple at Bardhawan Compound in Ward No.39.,Please refer Tender documents. ,NA ,"17,38,688",Civil Works - Others,NA ,Tender,120.0,90.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,AOC
,,,,,,,,,,,,,,,,,,,2,2098579,HRUSHIKESH SAHOO,14-Mar-2023 02:15 PM,Rejected-AOC,Rejected,06-Jun-2023 05:00 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,2098479,SRI. BHABANI SHANKAR BEURA,14-Mar-2023 11:54 AM,Rejected-AOC,Rejected,06-Jun-2023 05:00 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,2098467,SUBHALAXMI DAS,14-Mar-2023 11:38 AM,Accepted-AOC,Accepted,06-Jun-2023 05:00 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,2097240,Tarakanta Nayak,10-Mar-2023 12:04 PM,Rejected-AOC,Rejected,06-Jun-2023 05:00 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
