Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"S.E, Prachi Division, Bhubaneswar","S.E, Prachi Division, Bhubaneswar","6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,(51) Improvement to left bank service road of Daya West Branch Canal from RD 26.274 Km. to 27.774 Km. (Bahadalpur to Fatapollia),Improvement to left bank service road of Daya West Branch Canal from RD 26.274 Km. to 27.774 Km. (Bahadalpur to Fatapollia),Please refer Tender documents. ,NA ,"20,89,018",Civil Works - Others,NA ,Tender,90.0,120.0,"Delta, Bhubaneswar-12",751012.0,NA ,NA ,NA ,"S.E, Prachi Division, Bhubaneswar",No ,No,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Prachi Division,Bhubaneswar",e-Procurement Notice No.SEPRD-27/2022-23,2023_CELBB_86355_51,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"EMD, Contractor R.C, PAN, GSTIN, Affidavits, NRC, undertaking and any other documents as per SBD/DTC",20-Feb-2023 11:00 AM,02-Mar-2023 11:00 AM,20-Feb-2023 11:00 AM,01-Mar-2023 05:00 PM,20-Feb-2023 11:00 AM ,27-Feb-2023 05:00 PM ,20-Feb-2023 11:00 AM,01-Mar-2023 05:00 PM,"20,900",Yes,fixed,,Nil,Nil,AOC,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Prachi Division,Bhubaneswar",2023_CELBB_86355_51,e-Procurement Notice No.SEPRD-27/2022-23,(51) Improvement to left bank service road of Daya West Branch Canal from RD 26.274 Km. to 27.774 Km. (Bahadalpur to Fatapollia),"SE PRACHI DIVISION, BHUBANESWAR",Internal,"DAO PRACHI DIVISION, BHUBANESWAR, AEE (ESTIMATOR) PRACHI DIVISION, BHUBANESWAR",K. Krishna Rao,14-Apr-2023 04:50 PM,finsummary_429474.pdf (86.58 KB),Finance,6 Nos Bidders Participated,K. Krishna Rao,03-Mar-2023 09:32 AM,,BOQ Comparative Chart,1.0,2088469.0,Mamata Martha,INR,"1,775,874",24-Apr-2023,"INR 1,775,874",120.0,K. Krishna Rao,01-Jun-2023 12:05 PM,AOC_27_51.pdf (130.00 KB),The work has been awarded to Sri Rajib Khatei,1,2092697,ARUNA KUMAR MOHANTY,28-Feb-2023 06:21 PM,Rejected-Finance,Other than L1,14-Apr-2023 04:50 PM,"SE PRACHI DIVISION, BHUBANESWAR",Internal,"DAO PRACHI DIVISION, BHUBANESWAR, AEE (ESTIMATOR) PRACHI DIVISION, BHUBANESWAR",K. Krishna Rao,13-Apr-2023 11:06 AM,techsummary_429474.pdf (86.58 KB),AOC
,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2093466,BASANTA PRADHAN,01-Mar-2023 03:01 PM,Rejected-Finance,L4 Rejected,14-Apr-2023 04:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2093467,BRUNDABAN PATTANAYAK,01-Mar-2023 03:24 PM,Rejected-Finance,L5 Rejected,14-Apr-2023 04:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2088469,Mamata Martha,23-Feb-2023 04:14 PM,Accepted-AOC,Selected in the Lottery RAJIB KHATEI,01-Jun-2023 12:08 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2093318,RAJIB KHATEI,01-Mar-2023 01:39 PM,Rejected-Finance,L2 Rejected,14-Apr-2023 04:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2093354,RAMAKRUSHNA PATTANAYAK,01-Mar-2023 02:59 PM,Rejected-Finance,L3 Rejected,14-Apr-2023 04:50 PM,,,,,,,AOC
