Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Bid Cost, EMD, RC,PAN, GST, Affidavit regarding correctness, No relation certificate","1,12,000",Yes,fixed,,Nil,Nil,Completion of incomplete road from Mujang to Dengajaniguda via NALCO Railway station (Dengajaniguda to NALCO Railway Station) under DMF in the District of Koraput under Dasmantpur Block for the year 2022-23.,Completion of incomplete road from Mujang to Dengajaniguda via NALCO Railway station (Dengajaniguda to NALCO Railway Station) under DMF in the District of Koraput under Dasmantpur Block for the year 2022-23.,N.A. ,NA ,"1,11,87,000",Civil Works - Roads,NA ,Tender,90.0,180.0,KORAPUT,764001.0,NA ,NA ,NA ,"C.C.E, Rural Works Circle, Sunabeda",No ,No,"10,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-SUNABEDA,CCERWCSBD-Online-47/2022-23,2023_CERWI_85950_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,09-Feb-2023 01:00 PM,23-Feb-2023 11:00 AM,09-Feb-2023 01:00 PM,22-Feb-2023 05:30 PM,09-Feb-2023 01:00 PM ,21-Feb-2023 02:00 PM ,09-Feb-2023 01:00 PM,22-Feb-2023 05:30 PM,27-Mar-2023 11:00 AM,1.0,ICICI BANK,Chief Construction Engineer,"Rural Works Circle, Sunabeda-1, Near Jagannath Temple, PIN-763001, Dist-Koraput",AOC,CE RW I||RWCIRCLE-SUNABEDA,2023_CERWI_85950_3,CCERWCSBD-Online-47/2022-23,Completion of incomplete road from Mujang to Dengajaniguda via NALCO Railway station (Dengajaniguda to NALCO Railway Station) under DMF in the District of Koraput under Dasmantpur Block for the year 2022-23.,1.0,2086809.0,SHANKAR KUMAR BISOI,INR,"9,509,941.84","Chief Construction Engineer Sunabeda R.W.Circle, Sunabeda",Internal,"Superintending Engineer, DAO, Estimator of Rural Works Division, Koraput Estimator R.W. Circle Sunabeda",Sridhara Nayak,19-Mar-2023 04:21 PM,27-Mar-2023 11:00 AM,techsummary_428015.pdf (799.89 KB),08-Jun-2023,"INR 11,186,850.77",180.0,Sridhara Nayak,08-Jun-2023 06:47 PM,AOC-MUJANG.pdf (1110.00 KB),Award of contract of Sri SHANKAR KUMAR BISOI through transparency lottery system,"Chief Construction Engineer Sunabeda R.W.Circle, Sunabeda",Internal,"Superintending Engineer, DAO, Estimator of Rural Works Division, Koraput Estimator R.W. Circle Sunabeda",Sridhara Nayak,08-Jun-2023 06:45 PM,finsummary_428015.pdf (865.23 KB),Technical,bidders name,Sridhara Nayak,19-Mar-2023 04:08 PM,technical_428015.pdf,1,2087213,Bharat Mirgan,22-Feb-2023 03:55 PM,Rejected-AOC,Reject,08-Jun-2023 06:48 PM,Finance,CS,Sridhara Nayak,08-Jun-2023 06:40 PM,finance_428015.pdf,BOQ Comparative Chart,AOC
,,.pdf,"Annual Turn over certificate from CA, Similar nature of Work Certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2085505,MADHUSUDAN BISOI,21-Feb-2023 09:09 AM,Rejected-AOC,Reject,08-Jun-2023 06:48 PM,,,,,,,AOC
,,.pdf,Machineries and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2086401,M/s SANTOSH SATAPATHY,21-Feb-2023 08:14 PM,Rejected-AOC,Reject,08-Jun-2023 06:48 PM,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2087290,OM PRAKASH SINGH,22-Feb-2023 04:14 PM,Rejected-AOC,Reject,08-Jun-2023 06:48 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2085671,PRASANTA MOHARANA,21-Feb-2023 11:57 AM,Rejected-Technical,Disqualified,19-Mar-2023 04:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2087262,PRATEEK SMIT NAYAK,22-Feb-2023 03:54 PM,Rejected-AOC,Reject,08-Jun-2023 06:48 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2086809,SHANKAR KUMAR BISOI,22-Feb-2023 12:26 PM,Accepted-AOC,Award of contract of Sri Shankar Kumar Bisoi through transparency lottery system,08-Jun-2023 06:48 PM,,,,,,,AOC
