Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Deputy Director,"office of JD, Survey and Planning, OFMRDC Campus, Satyanagar, Bhubaneswar-7, Odisha,","5,100",Yes,fixed,,Nil,Nil,"4,000",Nil,Nil,No,1.0,ICICI BANK,Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,JDSP-01/2023-24,2023_CADSP_88509_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Survey and Planning for Command Area Development and water management in Palas MIP of Block Jaipatna in Kalahandi District,Survey and Planning for Command Area Development and water management,Please refer Tender documents. ,NA ,"5,09,641",Civil Works - Others,NA ,Tender,90.0,120.0,Jaipatna,766019.0,NA ,NA ,NA ,"JD, SP, OFMRDC Campus, Satyanagar, Bhubaneswar-7",No ,No,01-May-2023 11:00 AM,11-May-2023 11:00 AM,01-May-2023 11:00 AM,10-May-2023 05:00 PM,01-May-2023 11:00 AM ,06-May-2023 05:00 PM ,01-May-2023 11:00 AM,10-May-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Regd. Cert, GSTIN, PAN card, NRC, EMD,Bid Security Declaration, Affidavit and other Document",AOC,Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,2023_CADSP_88509_15,JDSP-01/2023-24,Survey and Planning for Command Area Development and water management in Palas MIP of Block Jaipatna in Kalahandi District,Sri Tarini Chandra Sethy JD,Internal,Sri M R Behera DD Sri B R Sethy DD Sri P K Mohapatra DD Sri S K Panda AEE,Himanshu Sekhar Behera,15-Jun-2026 06:52 PM,finsummary_436265.pdf (421.93 KB),Finance,06(six) nos. of bidders have participated.,Himanshu Sekhar Behera,11-May-2023 03:11 PM,,BOQ Comparative Chart,1.0,2135565.0,D N CONSULTANT,INR,"433,246",02-Jun-2023,"INR 433,246",120.0,Himanshu Sekhar Behera,22-Jun-2023 09:45 AM,15Palas.pdf (1438.00 KB),Through transparent lottery system.,1,2135074,ASIAN GEOTECH RESEARCH SERVICES,10-May-2026 06:52 PM,Rejected-AOC,Through transparent lottery system.,22-Jun-2023 09:46 AM,Sri Tarini Chandra Sethy,Internal,Sri M R Behera DD Sri B R Sethy DD Sri P K Mohapatra DD Sri S K Panda AEE,Manoranjan Behera,20-May-2023 06:32 PM,techsummary_436265.pdf (358.93 KB),AOC
,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2135565,D N CONSULTANT,10-May-2023 02:04 PM,Accepted-AOC,Through transparent lottery system.,22-Jun-2023 09:46 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2131837,M/s M K CONSULTANCY,09-May-2023 01:27 PM,Rejected-AOC,Through transparent lottery system.,22-Jun-2023 09:46 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2135468,NIRAJ BHARAT VANKUDRE,10-May-2023 12:52 PM,Rejected-Technical,Due to non-fulfilling of criteria as per DTCN,20-May-2023 06:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2131348,Sujal Associates,06-May-2023 08:43 AM,Rejected-AOC,Through transparent lottery system.,22-Jun-2023 09:46 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2131654,Water Power Consultants india Pvt Ltd,10-May-2023 05:40 AM,Rejected-AOC,Through transparent lottery system.,22-Jun-2023 09:46 AM,,,,,,,AOC
