Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"Padma Charan Sahoo,BDO Nayagarh",Internal,,Padma Charan Shaoo,04-Jun-2023 11:31 PM,finsummary_430268.pdf (1720.72 KB),Technical,All Bids are accepted,Padma Charan Shaoo,21-Mar-2023 12:07 PM,technical_430268.pdf,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nayagarh||NAYAGARH Block,2023_PRNY_86625_3,BDO-NAYA-2-2022-23,"NEW CONSTRUCTION OF DAY CARE PRIMARY HEALTH CENTER BUILDING AT KALIKAPRASAD UNDER NAYAGARH BLOCK, FOR YEAR- 2022-23",05-Jun-2023,"INR 7,828,000",270.0,Padma Charan Shaoo,05-Jun-2023 12:45 AM,Workorder.pdf (1933.00 KB),Finance,All bids are accepted,Santosh Kumar Mallik,28-Mar-2023 12:57 PM,finance_430268.pdf,BOQ Comparative Chart,1.0,2097904.0,JIMENDRA KUMAR BEHERA,INR,"7,828,000",1,2101030,ASHOK KUMAR ROUT,20-Mar-2023 03:53 PM,Rejected-AOC,Not selected in lottery system,05-Jun-2023 12:48 AM,Block Development Officer,Internal,,Padma Charan Shaoo,28-Mar-2023 11:13 AM,28-Mar-2023 11:30 AM,techsummary_430268.pdf (320.31 KB),AOC,"78,280",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,DTCN,BDO NAYAGARH,OFFICE OF THE PANCHAYAT SAMITI NAYAGARH,1.0,ICICI BANK,06-Mar-2023 11:00 AM,21-Mar-2023 11:00 AM,06-Mar-2023 11:00 AM,20-Mar-2023 05:00 PM,NA ,NA ,06-Mar-2023 11:00 AM,20-Mar-2023 05:00 PM,28-Mar-2023 11:30 AM,1.0,Corrigendum for Authorized Person and Headquarter name,Technical Bid,,"10,000",Nil,Nil,No,"NEW CONSTRUCTION OF DAY CARE PRIMARY HEALTH CENTER BUILDING AT KALIKAPRASAD UNDER NAYAGARH BLOCK, FOR YEAR- 2022-23","NEW CONSTRUCTION OF DAY CARE PRIMARY HEALTH CENTER BUILDING AT KALIKAPRASAD UNDER NAYAGARH BLOCK, FOR YEAR- 2022-23",Please refer Tender documents. ,NA ,"78,28,000",Civil Works - Others,NA ,Tender,90.0,270.0,BDO NAYAGARH,752069.0,NA ,NA ,NA ,OFFICE OF THE PANCHAYAT SAMITI NAYAGARH,No ,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nayagarh||NAYAGARH Block,BDO-NAYA-2-2022-23,2023_PRNY_86625_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2097904,JIMENDRA KUMAR BEHERA,13-Mar-2023 09:23 AM,Accepted-AOC,Selected through lottery system,05-Jun-2023 12:48 AM,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,BOQ,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2100455,JYOSNARANI PATRA,18-Mar-2023 03:12 PM,Rejected-AOC,Not selected in lottery system,05-Jun-2023 12:48 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2100847,KUMAR DEBADATTA,19-Mar-2023 08:25 PM,Rejected-AOC,Not selected in lottery system,05-Jun-2023 12:48 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2100883,MANORANJAN DALEI,20-Mar-2023 04:25 PM,Rejected-AOC,Not selected in lottery system,05-Jun-2023 12:48 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2101405,RAKESH KUMAR SAHOO,20-Mar-2023 04:21 PM,Rejected-AOC,Not selected in lottery system,05-Jun-2023 12:48 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
