Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"10,000",0.0,Nil,Nil,No,1,ICICI BANK,"Refurbishing Physical Health Infrastructure for SDH Balliguda in the district of kandhamal for the year 2023-24. (Composite Tender Civil ,E.I,PH Works","Refurbishing Physical Health Infrastructure for SDH Balliguda in the district of kandhamal for the year 2023-24. (Composite Tender Civil ,E.I,PH Works",Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,90.0,150.0,Balliguda,762103.0,NA ,NA ,NA ,"Office of the S.E, Balliguda R and B Division, bal",No ,No,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-PHULBANI,S E R AND B BLG 01 2023-24,2023_EICCL_87792_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,28,000",Yes,fixed,,Nil,Nil,"S.E , Balliguda R and B Division","Office of the S.E, Balliguda R and B Division, balliguda",1.0,Date corrigendum,Date,,1,Fee/PreQual/Technical,.pdf,"RC, PAN, GSTIN, Affidavit, Schedule-A,C,E,F, and MOU with E.I Contractor, and other legal document",12-Apr-2023 11:00 AM,24-Apr-2023 05:00 PM,12-Apr-2023 11:00 AM,24-Apr-2023 12:00 PM,NA ,NA ,12-Apr-2023 11:00 AM,24-Apr-2023 12:00 PM,27-Apr-2023 12:00 PM,AOC,"S.E,Baliguda R and B Division",Internal,S.E AEE JE of Baliguda R and B Division,Priyabrata Samantara,26-Apr-2023 07:28 PM,27-Apr-2023 12:00 PM,techsummary_433781.pdf (510.71 KB),EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-PHULBANI,2023_EICCL_87792_1,S E R AND B BLG 01 2023-24,"Refurbishing Physical Health Infrastructure for SDH Balliguda in the district of kandhamal for the year 2023-24. (Composite Tender Civil ,E.I,PH Works",1.0,2120605.0,Sri Pradeep Kumar Nayak,INR,"20,359,023.31",Finance,Financial bid of two bidders opened and downloaded.,Priyabrata Samantara,05-Jun-2023 07:10 PM,finance_433781.pdf,BOQ Comparative Chart,Technical,All the documents of two bidders opened and downloaded,Priyabrata Samantara,26-Apr-2023 07:25 PM,technical_433781.pdf,1,2119162,RAMESWAR PANIGRAHI,24-Apr-2023 10:19 AM,Rejected-Finance,General bidder . Hence rejected,05-Jun-2023 07:22 PM,05-Jun-2023,"INR 22,798,458.36",150.0,Priyabrata Samantara,05-Jun-2023 07:29 PM,agreement.pdf (121.00 KB),"Work awarded to Sri Pradeep Kumar Nayak , A class SC contractor on dated 10.05.2023.",S E Balliguda R and B Division,Internal,"S E , DAO , AEE of Balliguda R and B division",Priyabrata Samantara,05-Jun-2023 07:22 PM,finsummary_433781.pdf (237.93 KB),AOC
,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill of quantity,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2120605,Sri Pradeep Kumar Nayak,24-Apr-2023 11:53 AM,Accepted-AOC,Agreement drawn in favour of Sri Pradeep Kumar Nayak,05-Jun-2023 07:31 PM,,,,,,,,,,,,,,AOC
