Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi,2023_DZPK_85250_12,ZP-T-1/2022-23,"Construction of Day care sub centre cum Health and wellness centre at Mingur, Kalampur",1.0,2059132.0,BIDYADHAR KUMAR,INR,"2,762,362","CDO-cum-EO, Zilla Parishad, Kalahandi",Internal,,Sachin Prakash Pawar,13-Jun-2023 10:12 AM,techsummary_424934.pdf (163.00 KB),13-Jun-2023,"INR 2,762,362",180.0,Sachin Prakash Pawar,13-Jun-2023 10:14 AM,Mingur.pdf (163.00 KB),Finance,4 nos. bidder admitted,Sachin Prakash Pawar,25-Jan-2023 05:31 PM,,BOQ Comparative Chart,"CDO-cum-EO, Zilla Parishad, Kalahandi",Internal,,Sachin Prakash Pawar,13-Jun-2023 10:13 AM,finsummary_424934.pdf (163.00 KB),1,2059132,BIDYADHAR KUMAR,24-Jan-2023 05:24 AM,Accepted-AOC,Qualified,13-Jun-2023 10:14 AM,AOC,"30,689",No,fixed,,Nil,Nil,"6,000",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN,PAN, CONTRACTOR RC, AFFIDAVIT, UNDERTAKING AND ANY OTHER DOCUMENTS AS PER DTCN","Construction of Day care sub centre cum Health and wellness centre at Mingur, Kalampur",Building,Please refer Tender documents. ,NA ,"30,68,950",Civil Works - Buildings,NA ,Tender,90.0,180.0,"Office of the Zilla Parishad, Kalahandi",766001.0,NA ,NA ,NA ,"Office of the Zilla Parishad, Kalahandi",No ,No,14-Jan-2023 12:00 PM,25-Jan-2023 11:00 AM,14-Jan-2023 12:00 PM,24-Jan-2023 05:00 PM,NA ,NA ,14-Jan-2023 12:00 PM,24-Jan-2023 05:00 PM,1.0,ICICI BANK,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi,ZP-T-1/2022-23,2023_DZPK_85250_12,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"CDO-cum-EO, Zilla Parishad, Kalahandi","Office of the Zilla Parishad, Kalahandi",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2060059,BIKASH KUMAR AGRAWAL,24-Jan-2023 01:58 PM,Rejected-Technical,Disqualified,13-Jun-2023 10:12 AM,AOC,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2060163,Gupteswar Behera,24-Jan-2023 04:34 PM,Rejected-Technical,Disqualified,13-Jun-2023 10:12 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2059928,PURANDHAR DURGA,24-Jan-2023 01:03 PM,Rejected-Technical,Disqualified,13-Jun-2023 10:12 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
