Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Pranab kumar Behera,Internal,PKBeheraSKRathaAKNandaBCSethiMKSethi,Pranab Kumar Behera,09-Jun-2023 10:10 AM,techsummary_433370.pdf (313.49 KB),1.0,2121285.0,BINGU MUDULI,INR,"2,408,998",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||TIGIRIA Block,2023_PRBTG_87629_1,TB-1 / 2023-24,Construction of Day Care Sub Centre Cum Health and Wellness Centre At Achalakot of Achalakot GP under Tigiria Block,1,2118666,AJAYA KUMAR ROUT,21-Apr-2023 02:37 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:05 AM,Finance,08 nos. of bidders have participated.,Pranab Kumar Behera,10-May-2023 11:10 AM,finance_433370.pdf,BOQ Comparative Chart,Pranab kumar Behera,Internal,PKBeheraSKRathaAKNandaBCSethiMKSethi,Pranab Kumar Behera,15-Jun-2023 11:05 AM,finsummary_433370.pdf (313.49 KB),19-Jun-2023,"INR 2,408,998",240.0,Pranab Kumar Behera,19-Jun-2023 11:00 AM,AchalakotLoA.pdf (357.00 KB),Issue of Work Order,AOC,"28,500",Yes,fixed,,Nil,Nil,"BDO, Tigiria","BDO, TIGIRIA, Vill-Panchagaon, TIGIRIA, cuttack",1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||TIGIRIA Block,TB-1 / 2023-24,2023_PRBTG_87629_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Day Care Sub Centre Cum Health and Wellness Centre At Achalakot of Achalakot GP under Tigiria Block,Construction of Day Care Sub Centre Cum Health and Wellness Centre At Achalakot of Achalakot GP under Tigiria Block,Refer DTCN ,NA ,"28,33,781",Civil Works - Buildings,NA ,Tender,90.0,240.0,"Achalakot, Tigiria Block",754030.0,NA ,NA ,NA ,Tigiria Block,No ,No,08-Apr-2023 10:00 AM,25-Apr-2023 11:30 AM,08-Apr-2023 10:00 AM,24-Apr-2023 05:00 PM,08-Apr-2023 10:00 AM ,20-Apr-2023 03:00 PM ,08-Apr-2023 10:00 AM,24-Apr-2023 05:00 PM,1.0,ICICI BANK,"6,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,2120993,AKASH RANJAN SETHI,24-Apr-2023 01:17 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:05 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,AOC
,,,,,,,,,,,,,,,3,2121268,Ankita Mohamanasingh,24-Apr-2023 04:00 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:05 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2121285,BINGU MUDULI,24-Apr-2023 04:09 PM,Accepted-AOC,Issue of Work Order,19-Jun-2023 11:01 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,2120812,DILIP KUMAR BARAL,24-Apr-2023 12:03 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:05 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,2113030,"M/S GURUKRUPA CONSTRUCTION, PROPRIETOR , TRUPTI SINGH",12-Apr-2023 02:02 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:05 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,2119997,M/S. RAJ RIYANSH CONSTRUCTIONS,23-Apr-2023 01:42 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:05 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,2116815,PRAVASINI SETHY,19-Apr-2023 02:10 PM,Rejected-Finance,Through Transparent Lottery,15-Jun-2023 11:05 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
