Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
30-Jun-2023,"INR 11,533,883",150.0,Santosh Kumar Patro,30-Jun-2023 04:50 PM,agrrement1.pdf (369.00 KB),agreement done,"SE, Khordha (R andB) Division",Internal,"DAO, Estimator",Santosh Kumar Patro,30-Jun-2023 04:42 PM,finsummary_433753.pdf (504.28 KB),Finance,3 bidder are admitted,Santosh Kumar Patro,30-Jun-2023 04:33 PM,finance_433753.pdf,BOQ Comparative Chart,1,2118461,ABHISEK SINGH SAMANTA,21-Apr-2023 04:46 PM,Rejected-Finance,other than lottery bidder,30-Jun-2023 04:42 PM,Technical,5 nos bidder are admitted,Santosh Kumar Patro,24-Apr-2023 12:57 PM,technical_433753.pdf,1.0,2118481.0,SOUMENDRA PRADHAN,INR,"11,533,883",EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB DIVN KHURDA,2023_EICCL_87781_3,NIT-01-23-24,"Renovation of CHC, Jatni for 5T Transformation under AMA Hospital for the year 2023-24","SE, Khordha (R andB) Division",Internal,Sr. DAO Estimator,Santosh Kumar Patro,02-May-2023 01:56 PM,03-May-2023 11:30 AM,techsummary_433753.pdf (719.69 KB),AOC,SE RANDB KHURDA,"O/o the SUPERINTENDING Engineer R and B Division, Khurda",1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy Tender cost, EMD, GSTIN, PAN, Contractor RC and Affidavit","10,000",0.0,Nil,Nil,No,"1,35,677",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB DIVN KHURDA,NIT-01-23-24,2023_EICCL_87781_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,11-Apr-2023 03:30 PM,24-Apr-2023 11:30 AM,11-Apr-2023 03:30 PM,21-Apr-2023 05:00 PM,NA ,NA ,11-Apr-2023 03:30 PM,21-Apr-2023 05:00 PM,03-May-2023 11:30 AM,"Renovation of CHC, Jatni for 5T Transformation under AMA Hospital for the year 2023-24","Renovation of CHC, Jatni for 5T Transformation under AMA Hospital for the year 2023-24",Please refer Tender documents. ,NA ,"1,35,67,678",Civil Works - Buildings,NA ,Tender,90.0,150.0,khordha,752055.0,NA ,NA ,NA ,O/O SE RANDB KHURDA,No ,No,1.0,corrigendum,Other,,AOC
,,,,,,,,,,,,,,,,,,,2,2118735,ARUN KUMAR PANDA,21-Apr-2023 04:50 PM,Rejected-Technical,Non-Responsive,02-May-2023 01:56 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other Documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,2118726,BICHITRANANDA SAMANTARAY,21-Apr-2023 04:07 PM,Rejected-Finance,other than lottery bidder,30-Jun-2023 04:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,2118728,DIBAKAR MARTHA,21-Apr-2023 04:28 PM,Rejected-Technical,Non-Responsive,02-May-2023 01:56 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,2118481,SOUMENDRA PRADHAN,21-Apr-2023 01:35 PM,Accepted-AOC,agrt.. done,30-Jun-2023 04:50 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
