S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,Chief Engineer-cum-Additional Secretary to Govt.,"The Chief Engineer-cum-Additional Secretary to Govt., Housing and Urban Development Department, 3rd Floor, Kharavel Bhavan, Gopabandhu Marg, Keshari Nagar, Bhubaneswar, Odisha, Pin-751001",Housing and Urban Development Department||Sanitation Branch,02/HUD(SAN),2022_HUDD_84007_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,Selection of an Agency,Selection of an Agency for setting up a State level PROGRAMME MANAGEMENT UNIT (PMU) FOR URBAN SANITATION INCLUDING SWACHH BHARAT MISSION (Urban) 2.0,QCBS ,NA ,"2,24,64,000",Human Resources Supply,NA ,Tender,120.0,730.0,Bhubaneswar,751001.0,"HUD Deptt. Kharavel Bhavan, Bhubaneswar ","Housing and Urban Development Department, 3rd Floor, Kharavel Bhavan, Gopabandhu Marg, Keshari Nagar, Bhubaneswar, Odisha, Pin-751001 ",15-Dec-2022 03:00 PM ,Housing and Urban Development Department,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Technical Criteria, Cost of Bid Document",1.0,Corrigendum.1,Date,,07-Dec-2022 03:00 PM,18-Jan-2023 11:30 AM,07-Dec-2022 03:00 PM,17-Jan-2023 05:00 PM,07-Dec-2022 03:00 PM ,14-Dec-2022 05:00 PM ,07-Dec-2022 03:00 PM,17-Jan-2023 05:00 PM,18-Mar-2023 11:00 AM,0.0,No,fixed,,Nil,Nil,"10,000",Nil,Nil,No,AOC,18-Jun-2023,"INR 23,587,200",730.0,Bhakta Kabi Das,19-Jun-2023 08:28 PM,AoC-XEAM.Ventures-SBM.PMU.pdf (4906.00 KB),"RFP No. 02-HUD(SAN), Dated 30.11.2022 Award of Contract to - XEAM VENTURES PRIVATE LIMITED AoC and Agreement dt. 01.06.2023",Finance,Price Bid Summary,Dipankar Biswas,18-Apr-2023 09:21 PM,finance_419774.pdf,BOQ Comparative Chart,1.0,2050335.0,XEAM VENTURES PRIVATE LIMITED,INR,"23,587,200",Housing and Urban Development Department||Sanitation Branch,2022_HUDD_84007_1,02/HUD(SAN),Selection of an Agency,DMA HUDD,Internal,"OSD-SS, AS-AMD, FA-AS, CE-AS, PS-HUDD",Bhakta Kabi Das,18-Jun-2023 01:53 PM,finsummary_419774.pdf (291.94 KB),Technical,Bid Evaluation Summary Sheet,Dipankar Biswas,15-Mar-2023 05:11 PM,technical_419774.pdf,Kalyan Rath,Internal,1. Dr.Bhakta Kabi Das 2. Sanjay K Pramanik 3. Pravat K Mohaptra 4. Ms. Sikha Biswal 5. P.K. Mohapatra,Dipankar Biswas,15-Mar-2023 05:19 PM,18-Mar-2023 11:00 AM,techsummary_419774.pdf (503.84 KB),1,2028629,Grant Thornton India LLP,17-Jan-2023 02:12 PM,Rejected-AOC,L4,19-Jun-2023 08:30 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2050117,mars planning & engineering services pvt ltd,17-Jan-2023 01:40 PM,Rejected-AOC,L2,19-Jun-2023 08:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2053510,"MSV International Inc., USA",17-Jan-2023 04:20 PM,Rejected-AOC,L3,19-Jun-2023 08:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2050335,XEAM VENTURES PRIVATE LIMITED,17-Jan-2023 04:30 PM,Accepted-AOC,L1,19-Jun-2023 08:30 PM,AOC
