Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Kalpana Maharathy,30-Jun-2023 03:11 PM,techsummary_438394.pdf (106.42 KB),30-Jun-2023,"INR 2,741,573",90.0,Kalpana Maharathy,30-Jun-2023 03:20 PM,WO-218.23.pdf (298.00 KB),1,2144922,ANANDA KUMAR SWAIN,23-May-2023 06:32 PM,Rejected-Finance,other than 1st lowest,30-Jun-2023 03:18 PM,Finance,2 bids opened successfully,Goutam Chandra Das,06-Jun-2023 03:48 PM,finance_438394.pdf,BOQ Comparative Chart,1.0,2154611.0,SUBHRAJIT SAMANTARAY,INR,"2,741,573",Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_89106_21,BMC-EE-DD-4/2023-24 dtd.17.05.2023,Construction of internal RCC drain with cover slab at Nuasahi Friends colony Lane-8 towards Gorokhnath Hotel in ward no 39,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Kalpana Maharathy,30-Jun-2023 03:18 PM,finsummary_438394.pdf (106.42 KB),AOC,1,ICICI BANK,Construction of internal RCC drain with cover slab at Nuasahi Friends colony Lane-8 towards Gorokhnath Hotel in ward no 39,Construction of internal RCC drain with cover slab at Nuasahi Friends colony Lane-8 towards Gorokhnath Hotel in ward no 39,As per DTCN ,NA ,"27,33,051",Civil Works - Others,NA ,Tender,120.0,90.0,BMC AREA LIMITED,751007.0,NA ,NA ,NA ,Superintending Engineer Chamber,No ,No,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-4/2023-24 dtd.17.05.2023,2023_ORULB_89106_21,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"27,331",Yes,percentage,1.0%,Nil,Nil,20-May-2023 10:30 AM,06-Jun-2023 11:00 AM,20-May-2023 10:30 AM,05-Jun-2023 05:00 PM,NA ,NA ,20-May-2023 10:30 AM,05-Jun-2023 05:00 PM,Superintending Engineer,"Superintending Engineer Drainage Division, BMC","6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC
,,,,,,,,,,,,2,2154611,SUBHRAJIT SAMANTARAY,05-Jun-2023 04:45 PM,Accepted-AOC,1st lowest,30-Jun-2023 03:20 PM,,,,,,,,,,,,,,,,,,,,,,AOC,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
