Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"CDO-cum-EO, Zilla Parishad, Kalahandi","Office of the Zilla Parishad, Kalahandi",14-Jan-2023 12:00 PM,25-Jan-2023 11:00 AM,14-Jan-2023 12:00 PM,24-Jan-2023 05:00 PM,NA ,NA ,14-Jan-2023 12:00 PM,24-Jan-2023 05:00 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi,ZP-T-1/2022-23,2023_DZPK_85250_15,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,"6,000",Nil,Nil,No,"Construction of Day care sub centre cum Health and wellness centre at Pandapadar, M.Rampur",Building,Please refer Tender documents. ,NA ,"31,58,363",Civil Works - Buildings,NA ,Tender,90.0,180.0,"Office of the Zilla Parishad, Kalahandi",766001.0,NA ,NA ,NA ,"Office of the Zilla Parishad, Kalahandi",No ,No,"31,583",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN,PAN, CONTRACTOR RC, AFFIDAVIT, UNDERTAKING AND ANY OTHER DOCUMENTS AS PER DTCN",AOC,1.0,2059229.0,Madan Nayak,INR,"2,953,385",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi,2023_DZPK_85250_15,ZP-T-1/2022-23,"Construction of Day care sub centre cum Health and wellness centre at Pandapadar, M.Rampur","CDO-cum-EO, Zilla Parishad, Kalahandi",Internal,,Sachin Prakash Pawar,13-Jun-2023 09:32 AM,techsummary_424937.pdf (142.06 KB),"CDO-cum-EO, Zilla Parishad, Kalahandi",Internal,,Sachin Prakash Pawar,13-Jun-2023 09:34 AM,finsummary_424937.pdf (142.06 KB),Finance,2 nos. bidder admitted,Sachin Prakash Pawar,25-Jan-2023 05:41 PM,,BOQ Comparative Chart,13-Jun-2023,"INR 2,953,385",180.0,Sachin Prakash Pawar,13-Jun-2023 09:42 AM,Pandapadar.pdf (142.00 KB),1,2057989,ADIKANDA BISWAL,24-Jan-2023 02:24 PM,Rejected-Technical,Disqualified,13-Jun-2023 09:32 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2059229,Madan Nayak,23-Jan-2023 09:13 PM,Accepted-AOC,Qualified,13-Jun-2023 09:42 AM,AOC
