EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"5,000",Yes,percentage,1.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Document as per Detail Tender Call Notice,18-Apr-2023 10:00 AM,03-May-2023 11:00 AM,18-Apr-2023 10:00 AM,02-May-2023 05:00 PM,NA ,NA ,18-Apr-2023 10:00 AM,02-May-2023 05:00 PM,17-May-2023 09:00 AM,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,Municipal Bodies||Barbil Municipality,BBLM-1/2023-24,2023_ORULB_87484_90,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,ICICI BANK,"Construction of Road and Drain from Puke house towards Pump house, ward No.12","Construction of Road and Drain from Puke house towards Pump house, ward No.12",Please refer Tender documents. ,NA ,"5,00,000",Civil Works - Others,NA ,Tender,45.0,45.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality Office,No ,No,"4,000",0.0,Nil,Nil,No,AOC,29-Jun-2023,"INR 486,848.9",45.0,Abhishek Panda,29-Jun-2023 04:37 PM,90.pdf (506.00 KB),Contact value excluding GST,1,2126411,RAJAT KUMAR DAS,29-Apr-2023 12:41 PM,Accepted-AOC,Lowest,29-Jun-2023 04:38 PM,Finance,Open,Abhishek Panda,18-May-2023 05:25 PM,finance_434150.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,"JE,ME,EO,Accountant",Abhishek Panda,16-May-2023 06:47 PM,17-May-2023 09:00 AM,techsummary_434150.pdf (11332.12 KB),Laxman Mahanta,Internal,"JE,ME,EO",Abhishek Panda,29-Jun-2023 04:36 PM,finsummary_434150.pdf (985.45 KB),Municipal Bodies||Barbil Municipality,2023_ORULB_87484_90,BBLM-1/2023-24,"Construction of Road and Drain from Puke house towards Pump house, ward No.12",Technical,Open,Abhishek Panda,06-May-2023 11:18 AM,technical_434150.pdf,1.0,2126411.0,RAJAT KUMAR DAS,INR,"486,848.9",AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2126606,SUBRATA DAS,29-Apr-2023 04:07 PM,Rejected-Finance,Second,29-Jun-2023 04:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
