Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
KID-216 of 2022-23 Construction of Trough wall on disty.no.9D branch from RD 415 M to 765M and 38R S/M from RD 388 M to 628 M of Disty.no.9 of K.Canal.,Canal work,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,90.0,Kendrapara,754211.0,NA ,NA ,NA ,"O/o the SE, Kendrapara Irr. Division, Kendrapara",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN, PAN, Contractor Registration Certificate",CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE,e-Procurement Notice No.KID-06 of 2022-23,2023_ECCHA_87110_50,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",Nil,Nil,No,20-Mar-2023 03:00 PM,31-Mar-2023 11:00 AM,20-Mar-2023 03:00 PM,29-Mar-2023 05:00 PM,20-Mar-2023 03:00 PM ,25-Mar-2023 05:00 PM ,20-Mar-2023 03:00 PM,29-Mar-2023 05:00 PM,"10,000",Yes,fixed,,Nil,Nil,Superintending Engineer,"O/o the SE, Kendrapara Irr. Division, Kendrapara",AOC,1,2106587,ACHYUTANANDA MALIK,29-Mar-2023 02:39 PM,Accepted-AOC,Won the lottery,11-Jun-2023 11:43 PM,10-Jun-2023,"INR 1,001,496",90.0,Umesh Chandra Sethi,11-Jun-2023 11:42 PM,216.pdf (594.00 KB),Contract Awarded,Superintending Engineer Kendrapara Irrigation Division,Internal,Estimator and DAO Kendrapara Irrigation Division,Umesh Chandra Sethi,24-Apr-2023 04:18 PM,techsummary_431667.pdf (210.20 KB),CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE,2023_ECCHA_87110_50,e-Procurement Notice No.KID-06 of 2022-23,KID-216 of 2022-23 Construction of Trough wall on disty.no.9D branch from RD 415 M to 765M and 38R S/M from RD 388 M to 628 M of Disty.no.9 of K.Canal.,Superintending Engineer Kendrapara Irrigation Division,Internal,Estimator and DAO Kendrapara Irrigation Division,Umesh Chandra Sethi,24-Apr-2023 07:19 PM,finsummary_431667.pdf (167.70 KB),Finance,Tender documents of all the bidders have been downloaded successfully.,Umesh Chandra Sethi,31-Mar-2023 11:05 PM,finance_431667.pdf,BOQ Comparative Chart,1.0,2106587.0,ACHYUTANANDA MALIK,INR,"1,001,496",AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Affidavits, No Relation Certificate, undertakings and any other document as per SBD/DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2107048,NIHAR RANJAN BISWAL,29-Mar-2023 03:54 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 07:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2107109,SANTOSH KUMAR SETHY,29-Mar-2023 04:13 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 07:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2105534,somanath swain,28-Mar-2023 06:58 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 07:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2103463,SUSANTA KUMAR BEHERA,28-Mar-2023 07:37 PM,Rejected-Finance,Did not win the lottery,24-Apr-2023 07:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
