S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,05/SERW/AND/2022-23,2023_CERWI_85414_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,Construction of road from Mahulapanka to Bidyadharpur from 0.00km to 0.800km under DMF in the district of Keonjhar for 2022-23,Construction of road from Mahulapanka to Bidyadharpur from 0.00km to 0.800km under DMF in the district of Keonjhar for 2022-23,Please refer Tender Documents ,NA ,"78,46,000",Civil Works - Roads,NA ,Tender,90.0,180.0,"Salapada, Anandapur",758020.0,NA ,NA ,NA ,"R.W. Division, Anandapur",No ,No,Superintending Engineer,"O/o the Superintending Engineer, R.W. Division, Anandapur- Salapada-758020",1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, Contractor RC, PAN, GSTIN, Affidavits, EMD, Labour License",19-Jan-2023 05:00 PM,27-Jan-2023 11:30 AM,19-Jan-2023 05:00 PM,25-Jan-2023 05:00 PM,19-Jan-2023 05:00 PM ,24-Jan-2023 05:00 PM ,19-Jan-2023 05:00 PM,25-Jan-2023 05:00 PM,13-Feb-2023 12:55 PM,"78,460",Yes,fixed,,Nil,Nil,AOC,29-May-2023,"INR 6,669,833",180.0,Sarat Kumar Rout,28-Jun-2023 05:57 PM,BPattanaik.pdf (189.00 KB),ER. Sarat Kumar Rout,Internal,,Sarat Kumar Rout,18-Apr-2023 11:28 AM,finsummary_425703.pdf (209.20 KB),Technical,7 bidders bid with required documents as per DTCN,Sarat Kumar Rout,13-Feb-2023 12:52 PM,technical_425703.pdf,1,2060484,Ajaya Kumar Ghadei,24-Jan-2023 07:56 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 05:58 PM,Finance,7 bidders bid qtd percent 14.99,Sarat Kumar Rout,15-Apr-2023 12:31 PM,finance_425703.pdf,BOQ Comparative Chart,1.0,2061340.0,BHARATI PATTANAIK,INR,"6,669,833",CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,2023_CERWI_85414_2,05/SERW/AND/2022-23,Construction of road from Mahulapanka to Bidyadharpur from 0.00km to 0.800km under DMF in the district of Keonjhar for 2022-23,ER. Sarat Kumar Rout,Internal,,Sarat Kumar Rout,13-Feb-2023 12:54 PM,13-Feb-2023 12:55 PM,techsummary_425703.pdf (209.20 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machineries owned / on hire, Similar nature of works and other documents as per DTCN",,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,2061340,BHARATI PATTANAIK,25-Jan-2023 04:56 PM,Accepted-AOC,Won 1st position in lottery procedure,28-Jun-2023 05:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,2060837,BHUBANANANDA OJHA,25-Jan-2023 11:31 AM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 05:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,2060752,MIHIR KUMAR ROUT,25-Jan-2023 09:54 AM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 05:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,2061173,Nishikanta Swain,25-Jan-2023 02:50 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 05:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,6,2060661,SUBRAT KUMAR SAMAL,25-Jan-2023 11:03 AM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 05:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,7,2060516,SURESH KUMAR JENA,25-Jan-2023 12:38 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 05:58 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
