Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,05-Jun-2023 11:47 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,03-Jun-2023 05:54 PM,05-Jun-2023 11:00 AM,techsummary_436442.pdf (108.08 KB),1,2136656,JAYANTA PARIDA,12-May-2023 12:33 PM,Rejected-Finance,DUE TO L2 BIDDER,30-Jun-2023 12:14 PM,30-Jun-2023,"INR 12,722,438",300.0,Bikram Keshari Malla,30-Jun-2023 12:17 PM,WORDY.pdf (829.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 28.06.2023,1.0,2128569.0,SIBA HANSDA,INR,"12,722,438",AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,30-Jun-2023 12:14 PM,finsummary_436442.pdf (751.96 KB),Technical,FOUR BIDDERS HAVE PARTICIPATED,Bikram Keshari Malla,17-May-2023 01:05 PM,,Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_88456_31,05/OPHWC/2023-24,"Cluster of 1.Constn. of 4 Nos E type qtr at Betanoti PS Premises Mayurbhanj and 2. Constn. of 1 no E type qtr at SDPO office Betanoti Premises,Mayurbhanj.",AOC,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"11,800",0.0,Nil,Nil,No,01-May-2023 06:55 PM,17-May-2023 11:00 AM,01-May-2023 06:55 PM,16-May-2023 05:00 PM,01-May-2023 06:55 PM ,04-May-2023 05:00 PM ,01-May-2023 06:55 PM,16-May-2023 05:00 PM,05-Jun-2023 11:00 AM,1.0,ICICI BANK,"Cluster of 1.Constn. of 4 Nos E type qtr at Betanoti PS Premises Mayurbhanj and 2. Constn. of 1 no E type qtr at SDPO office Betanoti Premises,Mayurbhanj.",Building Work,Please refer Tender documents  ,NA ,"1,42,15,015",Civil Works - Buildings,NA ,Tender,90.0,300.0,MAYURBHANJ,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,Orissa State Police Housing and Welfare Corporation Ltd,05/OPHWC/2023-24,2023_OSPHW_88456_31,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","1,42,200",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,2,2136670,LALIT KUMAR MOHANTY,16-May-2023 10:51 AM,Rejected-Finance,DUE TO L2 BIDDER,30-Jun-2023 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,AOC
,,,,,,,,,,,,,3,2128569,SIBA HANSDA,16-May-2023 01:13 PM,Accepted-AOC,QUALIFIED BIDDER,30-Jun-2023 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,AOC
,,,,,,,,,,,,,4,2139891,Sugs Lloyd Private Limited,16-May-2023 02:50 PM,Rejected-Technical,Due to non submission of adequate similar nature of work as per DTCN clause no-11 and 110 (k) as per DTCN clause no-11 and 110 (k),03-Jun-2023 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
