Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
19-Jan-2023 05:00 PM,27-Jan-2023 11:30 AM,19-Jan-2023 05:00 PM,25-Jan-2023 05:00 PM,19-Jan-2023 05:00 PM ,24-Jan-2023 05:00 PM ,19-Jan-2023 05:00 PM,25-Jan-2023 05:00 PM,27-Feb-2023 11:30 AM,"65,390",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,05/SERW/AND/2022-23,2023_CERWI_85414_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of road from Belamal Canal Bandha to RD Road from 0.00km to 0.500km under DMF in the district of Keonjhar for 2022-23,Construction of road from Belamal Canal Bandha to RD Road from 0.00km to 0.500km under DMF in the district of Keonjhar for 2022-23,Please refer Tender Documents ,NA ,"65,39,000",Civil Works - Roads,NA ,Tender,90.0,180.0,"Salapada, Anandapur",758020.0,NA ,NA ,NA ,"R.W. Division, Anandapur",No ,No,"10,000",0.0,Nil,Nil,No,Superintending Engineer,"O/o the Superintending Engineer, R.W. Division, Anandapur - Salapada-758020",1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, Contractor RC, PAN, GSTIN, Affidavits, EMD, Labour License",1.0,ICICI BANK,AOC,06-Jun-2023,"INR 5,558,763",180.0,Sarat Kumar Rout,28-Jun-2023 06:17 PM,SKJena.pdf (186.00 KB),ER. Sarat Kumar Rout,Internal,,Sarat Kumar Rout,18-Apr-2023 11:25 AM,finsummary_425701.pdf (209.20 KB),Finance,9 bidders bid with Qtd percent 14.99,Sarat Kumar Rout,15-Apr-2023 12:15 PM,finance_425701.pdf,BOQ Comparative Chart,Technical,9 Bidders bid with document as per DTCN,Sarat Kumar Rout,13-Feb-2023 12:10 PM,technical_425701.pdf,1,2060062,ABHIRAM SAHU,25-Jan-2023 01:26 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:18 PM,1.0,2060511.0,SURESH KUMAR JENA,INR,"5,558,763",CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,2023_CERWI_85414_1,05/SERW/AND/2022-23,Construction of road from Belamal Canal Bandha to RD Road from 0.00km to 0.500km under DMF in the district of Keonjhar for 2022-23,ER. Sarat Kumar Rout,Internal,,Sarat Kumar Rout,13-Feb-2023 12:28 PM,27-Feb-2023 11:30 AM,techsummary_425701.pdf (209.20 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machineries owned / on hire, Similar nature of works and other documents as per DTCN",2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,2060482,Ajaya Kumar Ghadei,24-Jan-2023 07:49 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3,2061319,BHARATI PATTANAIK,25-Jan-2023 04:46 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,4,2060937,GAGAN BIHARI BEHERA,25-Jan-2023 02:02 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,5,2060749,MIHIR KUMAR ROUT,25-Jan-2023 09:48 AM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,6,2061104,Nishikanta Swain,25-Jan-2023 01:48 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,7,2061201,PRASANNA KUMAR SETHY,25-Jan-2023 03:17 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,8,2060664,SUBRAT KUMAR SAMAL,25-Jan-2023 10:58 AM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:18 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,9,2060511,SURESH KUMAR JENA,24-Jan-2023 07:00 PM,Accepted-AOC,Won 1st position in lottery procedure,28-Jun-2023 06:18 PM,,,,,,,,,,,,,,,,,AOC
