Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar,ACEMC/ MDHKD 03/ 2022-23,2023_CEMWR_86216_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Fabrication, Supply and Erection of 5Nos Scouring Sluice Gates and its accessories of Mohandera Check Dam in Jujumura Block under Superintending Engineer, Minor Irrigation Division, Sambalpur for the Year 2022-23","Fabrication, Supply and Erection of 5Nos Scouring Sluice Gates and its accessories of Mohandera Check Dam in Jujumura Block under Superintending Engineer, Minor Irrigation Division, Sambalpur",Please refer Tender documents. ,NA ,,Mechanical Works,NA ,Tender,90.0,60.0,Mohandera Check Dam in Jujumura Block,768105.0,NA ,NA ,NA ,"O/O THE ACE, MECHANICAL CIRCLE, HIRAKUD",No ,No,"14,500",No,fixed,,Nil,Nil,21-Feb-2023 10:00 AM,04-Mar-2023 11:00 AM,21-Feb-2023 10:00 AM,03-Mar-2023 05:30 PM,21-Feb-2023 10:00 AM ,03-Mar-2023 05:30 PM ,21-Feb-2023 10:00 AM,03-Mar-2023 05:30 PM,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,RECTIFICATION OF FORM J,Other,,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,GST,PAN,ESI,EPF AND ALL OTHER DOCUMENTS AS PER DTCN",Additional Chief Engineer(M),"O/O The Additional Chief Engineer, Mechanical Circle, Hirakud",AOC,"Nihar Kanti Mishra, ACE",Internal,"1.Ajit Tirkey, JEM, 2.Dasaratha Hembram, AEEM, 3.Jayanta Kumar Dey, SEM",Niharkanti Mishra,10-Mar-2023 06:46 PM,techsummary_428645.pdf (202.83 KB),1.0,2085697.0,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,INR,"1,197,732",Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar,2023_CEMWR_86216_1,ACEMC/ MDHKD 03/ 2022-23,"Fabrication, Supply and Erection of 5Nos Scouring Sluice Gates and its accessories of Mohandera Check Dam in Jujumura Block under Superintending Engineer, Minor Irrigation Division, Sambalpur for the Year 2022-23",1,2087470,ABHISHEK CHEJARA,02-Mar-2023 10:19 AM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,Nihar Kanti Mishra,Internal,"1. Ajit Tirkey, JEM, 2.Dasaratha Hembram, AEEM, 3.Jayanta Kumar Dey, SEM",Niharkanti Mishra,10-Mar-2023 07:25 PM,finsummary_428645.pdf (204.91 KB),Finance,"Accepted Bids-21Nos, Rejected Bids-Nil",Niharkanti Mishra,06-Mar-2023 06:04 PM,finance_428645.pdf,BOQ Comparative Chart,30-May-2023,"INR 1,197,732",60.0,Niharkanti Mishra,07-Jun-2023 11:14 AM,AOC-3-1.pdf (2126.00 KB),The 1st lowest bidder M/s Bhagabati Industries cuttack is awarded the contract,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,.xls,BILL OF QUANTITY,,,AOC,,,,,,,,,,,,,,,,2,2093823,BANASHREE BHUYAN,03-Mar-2023 01:06 PM,Rejected-AOC,3rd lowest bidder in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2093907,LAXMIDHRA BHUYAN,03-Mar-2023 11:22 AM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2085547,Manashi Dash (Prop - M/s. Babby Engg. & Works),27-Feb-2023 03:37 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2093883,Md Yousuf Hussain,01-Mar-2023 10:58 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,2089736,M/S Abirvab Steel Product,03-Mar-2023 03:36 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,7,2092788,M/S ADITYA INDUSTRIAL ENTERPRISERS(PROP.SUKANTA SAHOO),02-Mar-2023 07:21 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,8,2085663,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,02-Mar-2023 08:31 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,9,2089626,M/S Ashreebad Fabricators,03-Mar-2023 03:58 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,10,2085697,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,02-Mar-2023 08:35 PM,Accepted-AOC,1st lowest bidder in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,11,2094546,M/S JAGANNATH AGRICULTURAL IMPLEMENTS WORKSHOP,03-Mar-2023 10:55 AM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,12,2092831,M/S KALINGA METAL PRODUCTS( PROPRIETOR TAPAN KUMAR MOHANTY),01-Mar-2023 07:39 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,13,2092793,"M/S MOHANTY INDUSTRIAL ENTERPRISERS -PROPRIETOR ,MALAYA KUMAR MOHANTY",28-Feb-2023 11:05 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,14,2085553,M/S. SANJEEB ENTERPRISERS,27-Feb-2023 03:26 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,15,2088594,"M/s YOGESH ENGINEERING WORKS, PROP. YOGESH JAIN",01-Mar-2023 09:15 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,16,2093136,POOJARINI ENTERPRISERS,01-Mar-2023 12:16 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,17,2091783,Sarkar Engineering Works,02-Mar-2023 10:08 AM,Rejected-AOC,2nd lowest bidder in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,18,2092950,SATYANANDA PANIGRAHI,01-Mar-2023 12:46 AM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,19,2093276,SHIVAM ENGINEERING WORKS,02-Mar-2023 02:25 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,20,2085855,SPS INDUSTRY,03-Mar-2023 12:11 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,21,2085733,SUSHIL KUMAR DAS,03-Mar-2023 12:04 PM,Rejected-AOC,Not qualified in the lottery process,07-Jun-2023 11:23 AM,,,,,,,,,,,,,,,,,,,,AOC
