Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,02-Jun-2023 11:49 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,01-Jun-2023 06:55 PM,02-Jun-2023 11:00 AM,techsummary_437397.pdf (102.11 KB),28-Jun-2023,"INR 63,371,644",360.0,Bikram Keshari Malla,28-Jun-2023 01:31 PM,WORKID.pdf (821.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 27.06.2023,1.0,2145301.0,Biswa Bihari Pattanaik,26-May-2023 01:28 PM,Accepted-AOC,QUALIFIED BIDDER,28-Jun-2023 01:32 PM,1.0,2145301.0,Biswa Bihari Pattanaik,INR,"63,371,644",AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,28-Jun-2023 01:30 PM,finsummary_437397.pdf (743.88 KB),Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_88871_11,06/OPHWC/2023-24,"Cluster of 1.Constn. of 24 Nos. F type Qtrs. At R.O, Koraput, and 2.Constn. of 4 Nos. D type Qtrs. at R.O, Koraput",Technical,TWO BIDDER HAVE PARTICIPATE,Bikram Keshari Malla,29-May-2023 03:44 PM,,AOC,Orissa State Police Housing and Welfare Corporation Ltd,06/OPHWC/2023-24,2023_OSPHW_88871_11,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,10-May-2023 06:55 PM,29-May-2023 11:00 AM,10-May-2023 06:55 PM,26-May-2023 05:00 PM,10-May-2023 06:55 PM ,15-May-2023 05:00 PM ,10-May-2023 06:55 PM,26-May-2023 05:00 PM,02-Jun-2023 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","6,55,500",Yes,fixed,,Nil,Nil,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"Cluster of 1.Constn. of 24 Nos. F type Qtrs. At R.O, Koraput, and 2.Constn. of 4 Nos. D type Qtrs. at R.O, Koraput",Building Work,Please refer Tender documents  ,NA ,"6,55,54,612",Civil Works - Buildings,NA ,Tender,90.0,360.0,KORAPUT,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,2.0,2146056.0,PRAKASH KUMAR NAHAK,24-May-2023 09:03 PM,Rejected-Finance,DUE TO L2 BIDDER,28-Jun-2023 01:30 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
