EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"39,100",Yes,fixed,,Nil,Nil,16-Mar-2023 06:00 PM,23-Mar-2023 09:00 AM,16-Mar-2023 06:00 PM,22-Mar-2023 06:00 PM,16-Mar-2023 06:00 PM ,21-Mar-2023 06:00 PM ,16-Mar-2023 06:00 PM,22-Mar-2023 06:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Affidavit Towards Authenticity of Documents,Construction of R.I. office cum residence at Lahunipada for the year 2022-23,Construction of R.I. office cum residence at Lahunipada for the year 2022-23,Please refer Tender documents. ,NA ,"39,00,274",Civil Works - Buildings,NA ,Tender,90.0,180.0,ROURKELA,769004.0,NA ,NA ,NA ,"Office of the Executive Engineer,RW Division,Rourk",No ,No,"Ececutive Engineer, RW Division,Rourkela","Office of the Executive Engineer,RW Division,Rourk","6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,Online -SERKL-25 of 2022-23,2023_CERWI_86973_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,1,2101601,ANKIT JAISWAL,20-Mar-2023 08:34 PM,Rejected-AOC,Rejected by Tender Evaluation Committee,22-Jun-2023 04:33 PM,22-Jun-2023,"INR 3,315,623",180.0,Kishore Chandra Khatua,22-Jun-2023 04:32 PM,05.pdf (418.00 KB),Awarded Cost,SE/ DEO/ Setomator,Internal,SE/ DEO/ Setomator,Kishore Chandra Khatua,22-Jun-2023 04:29 PM,finsummary_431300.pdf (418.46 KB),Finance,5 bidders Applied,Kishore Chandra Khatua,22-Jun-2023 04:23 PM,,BOQ Comparative Chart,SE/ DEO/ Setomator,Internal,SE/ DEO/ Setomator,Kishore Chandra Khatua,22-Jun-2023 04:24 PM,techsummary_431300.pdf (418.46 KB),1.0,2102215.0,SAMIR NAYAK,INR,"3,315,623",CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,2023_CERWI_86973_1,Online -SERKL-25 of 2022-23,Construction of R.I. office cum residence at Lahunipada for the year 2022-23,AOC
,,,,,,,,,,,,,,,,.pdf,"PAN Card, GSTN, Regestration Certificate another as per DTCN, Contact No",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,2,2101869,MISS MAYURI PUHAN,21-Mar-2023 01:51 PM,Rejected-AOC,Rejected by Tender Evaluation Committee,22-Jun-2023 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit Regarding norelation certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2102362,PYARA BARLA,22-Mar-2023 05:47 PM,Rejected-AOC,Rejected by Tender Evaluation Committee,22-Jun-2023 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit Regarding correctness of information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2102215,SAMIR NAYAK,22-Mar-2023 12:55 PM,Accepted-AOC,Awarded,22-Jun-2023 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2101821,SARAD KUMAR JAISWAL,21-Mar-2023 12:56 PM,Rejected-AOC,Rejected by Tender Evaluation Committee,22-Jun-2023 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
