Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
"Sanjeev Kumar Das Sharma, ACE",Internal,,Sanjeev Kumar Das Sharma,12-Apr-2023 12:33 PM,13-Apr-2023 11:00 AM,techsummary_431631.pdf (614.52 KB),1.0,2106029.0,Tapan Kumar Sahu,INR,"26,165,790.62","CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur",2023_CEBMB_87117_1,"ACE,RBB-44/2022-23",Periphery Development of Dhanei Dam under Polasara Block.,1,2108328,BHAGABAN SWAIN,02-Apr-2023 04:50 PM,Rejected-Finance,Responsive but looser of lottery.,20-Apr-2023 12:18 PM,Technical,Technical bid of 4 bidders downloaded.,Shaibalini Nayak,06-Apr-2023 11:45 AM,,Finance,Financial bid of 3 bidders downloaded.,Shaibalini Nayak,13-Apr-2023 11:13 AM,,BOQ Comparative Chart,23-May-2023,"INR 26,165,791",330.0,Sanjeev Kumar Das Sharma,21-Jun-2023 01:18 PM,AOC.pdf (833.00 KB),"Agt. No. 24 P1 of 2023-24 of Berhampur Irrigation Division, Berhampur with date of commencement being 23.05.2023 and period of completion is 11 months.","Sanjeev Kumar Das Sharma, ACE",Internal,,Sanjeev Kumar Das Sharma,20-Apr-2023 12:18 PM,finsummary_431631.pdf (953.81 KB),AOC,"3,08,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,21-Mar-2023 10:00 AM,06-Apr-2023 11:30 AM,21-Mar-2023 10:00 AM,05-Apr-2023 05:00 PM,21-Mar-2023 10:00 AM ,29-Mar-2023 05:00 PM ,21-Mar-2023 10:00 AM,05-Apr-2023 05:00 PM,13-Apr-2023 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","ACE,RBB-44/2022-23",2023_CEBMB_87117_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Periphery Development of Dhanei Dam under Polasara Block.,Periphery Development of Dhanei Dam under Polasara Block.,Please refer Tender documents. ,NA ,"3,07,79,662",Civil Works - Others,NA ,Tender,90.0,330.0,Polosara,761105.0,NA ,NA ,NA ,"O/o the Additional CE, RB Basin, Berhampur",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Contractor RC,","10,000",0.0,Nil,Nil,No,"Additional CE, RB Basin, Berhampur","Office of the Additional CE, RB Basin, Berhampur PIN 760004",AOC
,,,,,,,,,,,,,,,,2,2107231,RAMESH CHANDRA GOUDA,29-Mar-2023 06:26 PM,Rejected-Technical,Non Responsive and disqualified,12-Apr-2023 12:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit under taking declaring no Relationship with Department officials,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,2107992,SANTOSINI SAHU,05-Apr-2023 10:53 AM,Rejected-Finance,Responsive but not qualified for lottery.,20-Apr-2023 12:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,And any other documents as per SBD and DTCN.,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,2106029,Tapan Kumar Sahu,04-Apr-2023 10:50 AM,Accepted-AOC,Winner of lottery and responsive to conditions of LoA.,21-Jun-2023 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,AOC
