S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,2126635.0,RASHMI RANJAN JENA,INR,"484,916.59",Laxman Mahanta,Internal,"JE,ME,EO",Abhishek Panda,27-Jun-2023 11:46 AM,finsummary_434006.pdf (1144.66 KB),Technical,open,Abhishek Panda,05-May-2023 12:27 PM,technical_434006.pdf,Municipal Bodies||Barbil Municipality,2023_ORULB_87484_72,BBLM-1/2023-24,"Construction of road from Berga Munda house to Club house, Hesaburu, ward No.1",Finance,Open,Abhishek Panda,18-May-2023 08:44 AM,finance_434006.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,"JE,ME,EO,Accountant",Abhishek Panda,16-May-2023 06:04 PM,17-May-2023 09:00 AM,techsummary_434006.pdf (11332.12 KB),27-Jun-2023,"INR 484,916.59",45.0,Abhishek Panda,27-Jun-2023 11:48 AM,72.pdf (509.00 KB),Contact value excluding GST,1,2127590,ISWAR CHANDRA SAMAL,01-May-2023 11:44 PM,Rejected-Finance,Fourth,27-Jun-2023 11:46 AM,AOC,"Construction of road from Berga Munda house to Club house, Hesaburu, ward No.1","Construction of road from Berga Munda house to Club house, Hesaburu, ward No.1",Please refer Tender documents. ,NA ,"4,99,700",Civil Works - Others,NA ,Tender,45.0,45.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municiplality office,No ,No,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,"4,997",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Document as per Detail Tender Call Notice,Municipal Bodies||Barbil Municipality,BBLM-1/2023-24,2023_ORULB_87484_72,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,18-Apr-2023 10:00 AM,03-May-2023 11:00 AM,18-Apr-2023 10:00 AM,02-May-2023 05:00 PM,NA ,NA ,18-Apr-2023 10:00 AM,02-May-2023 05:00 PM,17-May-2023 09:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2126635,RASHMI RANJAN JENA,29-Apr-2023 03:36 PM,Accepted-AOC,Lowest,27-Jun-2023 11:49 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2127600,SS ENGINEERING,01-May-2023 04:38 PM,Rejected-Finance,Second,27-Jun-2023 11:46 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2126318,SUBASH CHANDRA PARIDA,29-Apr-2023 11:46 AM,Rejected-Finance,Third,27-Jun-2023 11:46 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
