EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"11,300",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"Survey and Planning for Command Area Development and water management in Kainfullia MIP of Block Odagaon, Randa MIP of Block Ranapur and Singapada MIP of Block Khandapada in Nayagarh District",Survey and Planning for Command Area Development and water management,Please refer Tender documents. ,NA ,"11,21,409",Civil Works - Others,NA ,Tender,90.0,120.0,Khandapada,752081.0,NA ,NA ,NA ,"JD, SP, OFMRDC Campus, Satyanagar, Bhubaneswar-7",No ,No,"6,000",Nil,Nil,No,Deputy Director,"office of JD, Survey and Planning, OFMRDC Campus, Satyanagar, Bhubaneswar-7, Odisha,",01-May-2023 11:00 AM,11-May-2023 11:00 AM,01-May-2023 11:00 AM,10-May-2023 05:00 PM,01-May-2023 11:00 AM ,06-May-2023 05:00 PM ,01-May-2023 11:00 AM,10-May-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Regd. Cert, GSTIN, PAN card, NRC, EMD,Bid Security Declaration, Affidavit and other Document",Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,JDSP-01/2023-24,2023_CADSP_88509_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,1.0,2135050.0,ASIAN GEOTECH RESEARCH SERVICES,INR,"953,310",Command Area Development-CAD (DOWR)||Jt. Director Survey and Planning,2023_CADSP_88509_5,JDSP-01/2023-24,"Survey and Planning for Command Area Development and water management in Kainfullia MIP of Block Odagaon, Randa MIP of Block Ranapur and Singapada MIP of Block Khandapada in Nayagarh District",Sri Tarini Chandra Sethy,Internal,Sri M R Behera DD Sri B R Sethy DD Sri P K Mohapatra DD Sri S K Panda AEE,Manoranjan Behera,20-May-2023 05:53 PM,techsummary_436153.pdf (446.22 KB),Sri Tarini Chandra Sethy JD,Internal,Sri M R Behera DD Sri B R Sethy DD Sri P K Mohapatra DD Sri S K Panda AEE,Manoranjan Behera,22-May-2023 03:59 PM,finsummary_436153.pdf (468.44 KB),Finance,09(nine) nos. of bidders have participated.,Himanshu Sekhar Behera,11-May-2023 01:18 PM,,BOQ Comparative Chart,01-Jun-2023,"INR 953,310",120.0,Himanshu Sekhar Behera,21-Jun-2023 11:15 AM,5Kainfullia.pdf (1459.00 KB),Through transparent lottery system.,1,2135075,ALLEVIATE GEOTECH,10-May-2023 11:20 AM,Rejected-Technical,Due to non- fulfilling of criteria as per DTCN,20-May-2023 05:53 PM,AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2135050,ASIAN GEOTECH RESEARCH SERVICES,10-May-2023 12:43 PM,Accepted-AOC,Through transparent lottery system.,21-Jun-2023 11:16 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2135663,D N CONSULTANT,10-May-2023 03:20 PM,Rejected-AOC,Through transparent lottery system.,21-Jun-2023 11:16 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2131685,M/s M K CONSULTANCY,09-May-2023 12:29 PM,Rejected-AOC,Through transparent lottery system.,21-Jun-2023 11:16 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2135596,M/S MS CONSULTANT,10-May-2023 01:51 PM,Rejected-Technical,Due to non- fulfilling of criteria as per DTCN,20-May-2023 05:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2135631,NIRAJ BHARAT VANKUDRE,10-May-2023 02:22 PM,Rejected-Technical,Due to non- fulfilling of criteria as per DTCN,20-May-2023 05:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2131450,Sujal Associates,06-May-2023 11:10 AM,Rejected-AOC,Through transparent lottery system.,21-Jun-2023 11:16 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2129819,Visiontek Consultancy Services Pvt. Ltd.,10-May-2023 02:18 PM,Rejected-AOC,Through transparent lottery system.,21-Jun-2023 11:16 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2130853,Water Power Consultants india Pvt Ltd,10-May-2023 05:04 AM,Rejected-AOC,Through transparent lottery system.,21-Jun-2023 11:16 AM,AOC
