S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
1,2116013,JAGANNATH MALLICK,18-Apr-2023 04:16 PM,Rejected-Finance,Other than 1st lowest,19-Jun-2023 01:39 PM,19-Jun-2023,"INR 1,472,304",90.0,Kalpana Maharathy,19-Jun-2023 02:03 PM,WO-99.23.pdf (290.00 KB),Finance,5 bids opened successfully,Goutam Chandra Das,19-Apr-2023 12:25 PM,finance_432781.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Kalpana Maharathy,19-Jun-2023 01:39 PM,finsummary_432781.pdf (105.60 KB),Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Kalpana Maharathy,19-Jun-2023 01:18 PM,techsummary_432781.pdf (105.60 KB),1.0,2116072.0,M/S MAHIMA BHANDAR TRADERS,INR,"1,472,304",Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_87370_5,BMC-EE-DD-13/2022-23 dtd. 28.03.2023,"Construction of Internal R.C.C Drain with cover slab from Jatia club to Ram Mandir in Swadhin Nagar, Saliasahi in Ward No-21",AOC,"6,000",0.0,Nil,Nil,No,Superintending Engineer,"Superintending Engineer Drainage Division,BMC","Construction of Internal R.C.C Drain with cover slab from Jatia club to Ram Mandir in Swadhin Nagar, Saliasahi in Ward No-21","Construction of Internal R.C.C Drain with cover slab from Jatia club to Ram Mandir in Swadhin Nagar, Saliasahi in Ward No-21",Please refer Tender documents. ,NA ,"14,67,729",Civil Works - Others,NA ,Tender,120.0,90.0,BMC AREA LIMITED,751007.0,NA ,NA ,NA ,"Superintending Engineer Chamber,BMC",No ,No,"14,677",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-13/2022-23 dtd. 28.03.2023,2023_ORULB_87370_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,04-Apr-2023 10:30 AM,19-Apr-2023 11:00 AM,04-Apr-2023 10:30 AM,18-Apr-2023 05:00 PM,NA ,NA ,04-Apr-2023 10:30 AM,18-Apr-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,SCAN COPY OF ALL DOCUMENTS,AOC
2,2116072,M/S MAHIMA BHANDAR TRADERS,18-Apr-2023 04:55 PM,Accepted-AOC,1st lowest,19-Jun-2023 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
3,2115899,PRAMODA KUMAR PRADHAN,18-Apr-2023 02:29 PM,Rejected-Finance,Other than 1st lowest,19-Jun-2023 01:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,2115812,SAMBIT RAY,18-Apr-2023 04:06 PM,Rejected-Finance,Other than 1st lowest,19-Jun-2023 01:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,2115989,SMRUTISMITA SAHOO,18-Apr-2023 04:05 PM,Rejected-Finance,Other than 1st lowest,19-Jun-2023 01:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
