Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"Executive Engineer, R.W EL.DIVN.BBSR",Internal,"Executive Engineer, Sr. D.A.O, and Estimator of R.W EL.DIVN.BBSR",Tapan Kumar Mohanty,29-May-2023 11:45 AM,techsummary_437177.pdf (722.77 KB),CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,2023_CERWI_88799_3,EERWELBBSR 01/2023-24,Shifting and Construction of LT 3 Ph 4W Line using 3 x 50 plus 1 X 35 mm2 LT AB Cable over 9 Mtr. long 300 Kg. PSC Pole from the existing alignment on the road Pratap Bhatapada Road over Salia River Road,1,2141359,BABA ELECTRICAL CONSTRUCTION,17-May-2023 02:48 PM,Rejected-Technical,Other than L1,29-May-2023 11:45 AM,Finance,Four no. of bidders participate in the tender. Out of wjhich M/S B.M Elect. and Const.and Sri Mangal Prasanna Nayak are qualified L1 bidders.,Tapan Kumar Mohanty,29-May-2023 11:42 AM,finance_437177.pdf,BOQ Comparative Chart,AOC,Shifting and Construction of LT 3 Ph 4W Line using 3 x 50 plus 1 X 35 mm2 LT AB Cable over 9 Mtr. long 300 Kg. PSC Pole from the existing alignment on the road Pratap Bhatapada Road over Salia River Road,Shifting and Construction of LT 3 Ph 4W Line using 3 x 50 plus 1 X 35 mm2 LT AB Cable over 9 Mtr. long 300 Kg. PSC Pole from the existing alignment on the road Pratap Bhatapada Road over Salia River Road,Please refer Tender documents. ,NA ,"9,39,628",Electrical Works,NA ,Tender,90.0,60.0,Pratap,752031.0,NA ,NA ,NA ,"E. E, R.W EL.BBSR 1st Fl. of Divn.Comp.Rasulgarh",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid license copy ,GST certificate ,PAN card , EMD, Tender paper cost",09-May-2023 12:00 PM,18-May-2023 01:00 PM,09-May-2023 12:00 PM,17-May-2023 05:00 PM,NA ,NA ,09-May-2023 12:00 PM,17-May-2023 05:00 PM,"4,000",0.0,Nil,Nil,No,"9,396",Yes,percentage,1.0%,Nil,Nil,Executive Engineer R.W EL.DIVN.BBSR,"Executive Engineer, R.W EL.DIVN.BBSR At- 1st floor of Divn. Complex, Rasulgarh Behind Explanade Mall. Dist. Khurda Odisha. Pincode-751010",1.0,ICICI BANK,CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,EERWELBBSR 01/2023-24,2023_CERWI_88799_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,2,2141441,MANGALA PRASANNA NAYAK,17-May-2023 03:55 PM,Rejected-Finance,Loser on lottery.,12-Jun-2023 11:57 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit for correctness and no relation certificate,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
,,,,,,,,,,3,2141390,M/s BASANTI ELECTRICALS AND CONSTRUCTION,17-May-2023 02:52 PM,Rejected-Technical,Non submission of EMD and Affidavits.,29-May-2023 11:45 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,4,2141479,M/s B. M. ELECTRICALS AND CONSTRUCTION,17-May-2023 03:41 PM,Accepted-AOC,Awarded to B.M. Electricals and Construction became winner in the lottery,28-Jun-2023 02:38 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
