Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scan Copy of all document,1.0,ICICI BANK,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-11/2022-23 dtd.20.03.2023,2023_ORULB_87126_17,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Providing RCC Precast cover slab to open drains at different vulnearbale locations of ward no-43,Providing RCC Precast cover slab to open drains at different vulnearbale locations of ward no-43,As per DTCN ,NA ,"12,69,583",Civil Works - Others,NA ,Tender,120.0,90.0,BMC Limited Area,751007.0,NA ,NA ,NA ,"Drainage Division, BMC",No ,No,Superintending Engineer,"Superintending Engineer, Drainage Division, BMC","12,696",Yes,percentage,1.0%,Nil,Nil,23-Mar-2023 10:30 AM,11-Apr-2023 11:00 AM,23-Mar-2023 10:30 AM,10-Apr-2023 05:00 PM,NA ,NA ,23-Mar-2023 10:30 AM,10-Apr-2023 05:00 PM,AOC,01-Jun-2023,"INR 1,273,540",90.0,Ramachandra Dasmohapatra,01-Jun-2023 11:26 AM,WO-15.23.pdf (288.00 KB),1,2111656,ALLIANCE CONSTRUCTION,10-Apr-2023 03:30 PM,Accepted-AOC,1st lowest,01-Jun-2023 11:26 AM,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Ramachandra Dasmohapatra,01-Jun-2023 11:18 AM,techsummary_431731.pdf (106.80 KB),Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Ramachandra Dasmohapatra,01-Jun-2023 11:24 AM,finsummary_431731.pdf (106.80 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_87126_17,BMC-EE-DD-11/2022-23 dtd.20.03.2023,Providing RCC Precast cover slab to open drains at different vulnearbale locations of ward no-43,1.0,2111656.0,ALLIANCE CONSTRUCTION,INR,"1,273,540",Finance,4 bids opened successfully,Goutam Chandra Das,11-Apr-2023 02:53 PM,finance_431731.pdf,BOQ Comparative Chart,AOC
,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2111060,ANIT KUMAR NAIK,09-Apr-2023 08:57 PM,Rejected-AOC,other than 1st lowest,01-Jun-2023 11:26 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2111678,PRATIVA SAHOO,10-Apr-2023 03:40 PM,Rejected-Finance,other than 1st lowest,01-Jun-2023 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2111690,RAMESH CHANDRA SAHOO,10-Apr-2023 03:46 PM,Rejected-Finance,other than 1st lowest,01-Jun-2023 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
