Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,All bids opened,BISWAJIT PANIGRAHI,03-May-2023 12:56 PM,finance_435260.pdf,BOQ Comparative Chart,1.0,2127425.0,AJAYA KUMAR BARIHA,INR,"681,009","CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Rukura Irrigation Division , Panposh",2023_CEBBU_88227_10,CDT-01 of 2023-24,Improvement to WCR within RD 05 m to 200 m of Tail Right Water Course of Kumbhari Sub-Minor,"Er. B.Panigrahi, SE",Internal,"Er.R.R.Mohanty, AEE (Estr), Sri B.K.Padhan, Divisional Accountant",BISWAJIT PANIGRAHI,18-May-2023 12:49 PM,finsummary_435260.pdf (818.55 KB),"Er. B.Panigrahi, SE",Internal,"Er.R.R.Mohanty, AEE (Estr), Sri B.K.Padhan, Divisional Accountant",BISWAJIT PANIGRAHI,08-May-2023 06:30 PM,techsummary_435260.pdf (654.94 KB),03-Jun-2023,"INR 801,093",30.0,BISWAJIT PANIGRAHI,07-Jun-2023 11:34 AM,1-10.pdf (739.00 KB),Work Order,1,2122961,ACHARYA BHOI,29-Apr-2023 05:40 PM,Rejected-Finance,Rejected in the transparent lottery system,18-May-2023 12:49 PM,AOC,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"8,100",Yes,fixed,,Nil,Nil,21-Apr-2023 10:00 AM,02-May-2023 10:00 AM,21-Apr-2023 10:00 AM,01-May-2023 05:00 PM,21-Apr-2023 10:00 AM ,27-Apr-2023 01:00 PM ,21-Apr-2023 10:00 AM,01-May-2023 05:00 PM,Improvement to WCR within RD 05 m to 200 m of Tail Right Water Course of Kumbhari Sub-Minor,Improvement of canal,Please refer Tender documents. ,NA ,"8,01,093",Civil Works - Canal,NA ,Tender,90.0,30.0,Bargarh,768028.0,NA ,NA ,NA ,"O/o the S.E., Bargarh Irrigation Division, Bargarh",No ,No,"S.E., Bargarh Irrigation Division, Bargarh","O/o the S.E., Bargarh Irrigation Division, Bargarh",1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid R.C, PAN, GSTIN, Affidavits, No Relation Certificate and other documents as per DTCN","CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Rukura Irrigation Division , Panposh",CDT-01 of 2023-24,2023_CEBBU_88227_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2127425,AJAYA KUMAR BARIHA,01-May-2023 01:28 PM,Accepted-AOC,Work Order,07-Jun-2023 11:34 AM,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2127192,KSHITIPATI PADHAN,01-May-2023 01:49 PM,Rejected-Finance,Rejected in the transparent lottery system,18-May-2023 12:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2127410,Monalisa Hota,01-May-2023 01:14 PM,Rejected-Finance,Rejected in the transparent lottery system,18-May-2023 12:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2127320,M/S PRATIBHA CONSTRUCTION,01-May-2023 12:39 PM,Rejected-Finance,Rejected in the transparent lottery system,18-May-2023 12:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2122970,SANATAN SAHU,29-Apr-2023 05:52 PM,Rejected-Finance,Rejected in the transparent lottery system,18-May-2023 12:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2127026,SURENDRANATH PATTNAIK,01-May-2023 01:01 PM,Rejected-Finance,Rejected in the transparent lottery system,18-May-2023 12:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
