Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
Finance,7 Nos Bidders Participated,K. Krishna Rao,03-Mar-2023 06:30 PM,,BOQ Comparative Chart,1.0,2088380.0,Pitabas Mohapatra,INR,"1,057,238","CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Prachi Division,Bhubaneswar",2023_CELBB_86355_31,e-Procurement Notice No.SEPRD-27/2022-23,(31) Improvement to right bank service road of Alana Minor from RD 2.800 to 4.00 Km,"SE PRACHI DIVISION, BHUBANESWAR",Internal,"DAO PRACHI DIVISION, BHUBANESWAR, AEE (ESTIMATOR) PRACHI DIVISION, BHUBANESWAR",K. Krishna Rao,14-Apr-2023 12:18 PM,finsummary_429451.pdf (90.44 KB),"SE PRACHI DIVISION, BHUBANESWAR",Internal,"DAO PRACHI DIVISION, BHUBANESWAR, AEE (ESTIMATOR) PRACHI DIVISION, BHUBANESWAR",K. Krishna Rao,12-Apr-2023 06:01 PM,techsummary_429451.pdf (90.44 KB),1,2092390,M/S AKSHAYA KUMAR BEHERA,01-Mar-2023 03:03 PM,Rejected-Finance,Other than L1,14-Apr-2023 12:18 PM,24-Apr-2023,"INR 1,057,238",90.0,K. Krishna Rao,02-Jun-2023 07:24 PM,AOC_27_31.pdf (123.00 KB),The work has been awarded to Pitabas Mohapatra,AOC,1.0,ICICI BANK,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Prachi Division,Bhubaneswar",e-Procurement Notice No.SEPRD-27/2022-23,2023_CELBB_86355_31,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"12,500",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"EMD, Contractor R.C, PAN, GSTIN, Affidavits, NRC, undertaking and any other documents as per SBD/DTC",20-Feb-2023 11:00 AM,02-Mar-2023 11:00 AM,20-Feb-2023 11:00 AM,01-Mar-2023 05:00 PM,20-Feb-2023 11:00 AM ,27-Feb-2023 05:00 PM ,20-Feb-2023 11:00 AM,01-Mar-2023 05:00 PM,(31) Improvement to right bank service road of Alana Minor from RD 2.800 to 4.00 Km,Improvement to right bank service road of Alana Minor from RD 2.800 to 4.00 Km,Please refer Tender documents. ,NA ,"12,43,663",Civil Works - Others,NA ,Tender,90.0,90.0,Niali,754004.0,NA ,NA ,NA ,"S.E, Prachi Division, Bhubaneswar",No ,No,"6,000",0.0,Nil,Nil,No,"S.E, Prachi Division, Bhubaneswar","S.E, Prachi Division, Bhubaneswar",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2093215,NIRANJAN KHUNTIA,01-Mar-2023 01:23 PM,Rejected-Finance,Other than L1,14-Apr-2023 12:18 PM,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2088380,Pitabas Mohapatra,28-Feb-2023 05:26 PM,Accepted-AOC,Selected in the Lottery,02-Jun-2023 07:24 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2093293,PRATAP CHANDRA PARIDA,01-Mar-2023 01:30 PM,Rejected-Finance,Other than L1,14-Apr-2023 12:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2093306,SANTOSH KUMAR MALLICK,01-Mar-2023 01:31 PM,Rejected-Finance,Other than L1,14-Apr-2023 12:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2090023,SASMITA DAS,26-Feb-2023 10:08 AM,Rejected-Finance,Other than L1,14-Apr-2023 12:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2092761,SWAPNARANI SWAIN,01-Mar-2023 10:31 AM,Rejected-Finance,Other than L1,14-Apr-2023 12:18 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
