Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
"S.E, R and B Division, Jspur",Internal,A.E.E and DAO,Nimai Charan Das,19-Jun-2023 03:24 PM,techsummary_426911.pdf (1338.75 KB),1.0,2073936.0,"M/S ORISSA TRADING HOUSE, PROP. RITU MODI",INR,"695,499",EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-JAGATSINGPUR,2023_EICCL_85705_3,S.E. JSPR(R B)- 10/2022-23,Construction of 11KV 3phase 3 wire line and 100KVA 11 0 4 KV Substation inside the premises of Odisha Aadarsha Vidyalaya Sankarpur for three phase power supply in the district of Jagatsinghpur for the year 2022 23,1,2077348,M/S. MAA LAXMI ELECTRICALS,13-Feb-2023 02:27 PM,Rejected-Finance,Disqualified,19-Jun-2023 03:41 PM,Finance,"The opening of the online tender, it is seen that the 4 nos. of bidder has been participated in the above said work",Nimai Charan Das,19-Jun-2023 03:18 PM,,BOQ Comparative Chart,"S.E, R and B Division, Jspur",Internal,A.E.E and DAO,Nimai Charan Das,19-Jun-2023 03:41 PM,finsummary_426911.pdf (1338.75 KB),19-Jun-2023,"INR 695,499",30.0,Nimai Charan Das,19-Jun-2023 03:47 PM,Sankarpur.pdf (1339.00 KB),DoC 19.04.23 DoC 18.04.2023,AOC,"8,181",Yes,percentage,1.0%,Nil,Nil,Construction of 11KV 3phase 3 wire line and 100KVA 11 0 4 KV Substation inside the premises of Odisha Aadarsha Vidyalaya Sankarpur for three phase power supply in the district of Jagatsinghpur for the year 2022 23,Construction of 11KV 3phase 3 wire line and 100KVA 11 0 4 KV Substation inside the premises of Odisha Aadarsha Vidyalaya Sankarpur for three phase power supply in the district of Jagatsinghpur for the year 2022 23,Please refer Tender documents. ,NA ,"8,18,138",Electrical Works,NA ,Tender,90.0,30.0,JAGATSINGHPUR,754103.0,NA ,NA ,NA ,agatsinghpur (RAND B ) DIVISION,No ,No,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-JAGATSINGPUR,S.E. JSPR(R B)- 10/2022-23,2023_EICCL_85705_3,Yes,Open Tender,Item Rate,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,rc pan gst,"4,000",0.0,Nil,Nil,No,SUPERINTENDING ENGINEER (R AND B) JAGATSINGHPUR DI,SUPERINTENDING ENGINEER (R AND B) JAGATSINGHPUR DI,31-Jan-2023 04:00 PM,16-Feb-2023 11:30 AM,31-Jan-2023 04:00 PM,15-Feb-2023 05:00 PM,NA ,NA ,31-Jan-2023 04:00 PM,15-Feb-2023 05:00 PM,AOC
,,,,,,,,,,,,,,,2,2080400,M/S MARUTI ELECTRICALS AND CONSTRUCTION,15-Feb-2023 04:56 PM,Rejected-Finance,Disqualified,19-Jun-2023 03:41 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,boq,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2073936,"M/S ORISSA TRADING HOUSE, PROP. RITU MODI",07-Feb-2023 05:17 PM,Accepted-AOC,Winner,19-Jun-2023 03:47 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2077529,PHASE AND CONTROL,13-Feb-2023 04:10 PM,Rejected-Finance,Disqualified,19-Jun-2023 03:41 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
