EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"3,54,188",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,1.0,ICICI BANK,"5,900",0.0,Nil,Nil,No,28-Apr-2023 09:00 AM,11-May-2023 11:30 AM,28-Apr-2023 10:30 AM,09-May-2023 05:00 PM,28-Apr-2023 11:00 AM ,05-May-2023 05:00 PM ,28-Apr-2023 12:00 PM,09-May-2023 05:00 PM,18-May-2023 11:30 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Puri,1181.0,2023_OSCSC_88462_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,Transportation of foodgrains (Level- II) from PEG Mathapatana to all FPS Point of Delang Block for the Biennial Year 2023-25,Selection and Appointment of Level- II Transport Contractor for Transportation of foodgrains from PEG Mathapatana to all FPS Point of Delang Block for the Biennial Year 2023-25,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,120.0,700.0,Delang Block,752015.0,Office Chamber of CSO cum DM OSCSC Puri ,Office of the CSO cum District Manager OSCSC Ltd Baligodown Near Govt Womens College Puri ,06-May-2023 11:30 AM ,Office Chamber of District Magistrate and Collecto,No ,No,CSO cum District Manager OSCSC Ltd Puri,Office of the CSO cum District Manager OSCSC Ltd Baligodown Near Govt Womens College Puri,AOC,22-Jun-2023,INR 38.29,700.0,Subodh Hota,22-Jun-2023 03:28 PM,AOC.pdf (1585.00 KB),Bibhu Kalyan Sahoo has been appointed as Level- II Transport Contractor for Delang Unit (Block) (Rs. 38.29 per qtl.) for biennial 2023-25,Collector and DM Puri,Internal,ADM (Gen) Puri Dist Labour Officer Puri DSWO Puri RTO Puri CSOcumDM OSCSC Ltd Puri,Subodh Hota,22-Jun-2023 01:23 PM,finsummary_435957.pdf (1298.18 KB),Technical,Evaluation of Technical Bids successfully completed,Subodh Hota,17-May-2023 05:23 PM,technical_435957.pdf,1,2133291,ASWINI KUMAR RATH,08-May-2023 05:41 PM,Rejected-Finance,Unsuccessful in Transparent Lottery system,22-Jun-2023 01:23 PM,Finance,Bidders successfully qualified in Technical Evaluation,Subodh Hota,22-Jun-2023 11:30 AM,,BOQ Comparative Chart,1.0,2133692.0,BIBHU KALYAN SAHOO,INR,38.29,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Puri,2023_OSCSC_88462_1,1181.0,Transportation of foodgrains (Level- II) from PEG Mathapatana to all FPS Point of Delang Block for the Biennial Year 2023-25,DistrictMagistrateandCollectorPuri,Internal,ADMPuriDLOPuriDSWOPuriRTOPuriCSOcumDistrict ManagerOSCSCLtdPuri,Subodh Hota,17-May-2023 05:29 PM,18-May-2023 11:30 AM,techsummary_435957.pdf (3538.77 KB),AOC
,,,,,,2.0,Finance,.xls,Financial Bid,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2133692,BIBHU KALYAN SAHOO,09-May-2023 02:56 PM,Accepted-AOC,Successful in Transparent Lottery system,22-Jun-2023 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2134909,BIJAYA KUMAR DASH,09-May-2023 02:35 PM,Rejected-Finance,Unsuccessful in Transparent Lottery system,22-Jun-2023 01:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2133821,CHITTA RANJAN SAHOO,08-May-2023 07:41 PM,Rejected-Technical,Suppressed the fact in the Affidavit (Annexure- 5).,17-May-2023 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2131611,PITABASH PANDA,09-May-2023 03:07 PM,Rejected-Finance,Unsuccessful in Transparent Lottery system,22-Jun-2023 01:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
