Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE,EMD,TECH1,TECH2,TECH3,TECH4,TECH5,TECH6,TECH7,TECH8,TECH9,TECH10.OTHERS AS PER RFP","2,36,543",No,fixed,,Nil,Nil,APPOINTMENT OF PROOF ENGINEERING CONSULTANT(PEC) FOR IMPLEMENTATION OF MEGALIFT PROJECTS IN CLUSTER-XXI,CONSULTANCY SERVICE,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,1080.0,"CUTTACK,ANGUL",754008.0,"O/o CHIEF ENGINEER, MEGALIFT,BHUBANESWAR ","PLOT NO. A-8/2,BHOI NAGAR,BHUBANESWAR-751022 ",02-Feb-2023 11:00 AM ,"O/o CHIEF ENGINEER, MEGALIFT,BHUBANESWAR",No ,No,CE Megalift Projects Bhubaneswar,10ML/2022-23,2023_CEMLP_85453_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,21-Jan-2023 10:00 AM,21-Feb-2023 11:00 AM,21-Jan-2023 10:00 AM,20-Feb-2023 05:00 PM,21-Jan-2023 10:00 AM ,31-Jan-2023 05:00 PM ,21-Jan-2023 10:00 AM,20-Feb-2023 05:00 PM,18-Apr-2023 11:00 AM,"CHIEF ENGINEER, MEGALIFT","PLOT NO.A-8/2,BHOI NAGAR,BHUBANESWAR-751022",1.0,2ND CORRIGENDUM,Technical Bid,,"10,000","1,800",Nil,Nil,No,AOC,DC-cum-ACS to Govt.,External,,Chinmoy Ranjan Rout,17-Apr-2023 02:46 PM,18-Apr-2023 11:00 AM,techsummary_425965.pdf (197.59 KB),1.0,2058981.0,Multi Mantech International Pvt. Ltd.,INR,"14,200,000",CE Megalift Projects Bhubaneswar,2023_CEMLP_85453_1,10ML/2022-23,APPOINTMENT OF PROOF ENGINEERING CONSULTANT(PEC) FOR IMPLEMENTATION OF MEGALIFT PROJECTS IN CLUSTER-XXI,Finance,Financial bid opened in scheduled date and time and downloaded.,Tapaswini Parida,18-Apr-2023 05:39 PM,finance_425965.pdf,BOQ Comparative Chart,Technical,Tender opened in scheduled date and time and techno-commercial bid downloaded.,Chinmoy Ranjan Rout,22-Feb-2023 11:56 AM,technical_425965.pdf,1,2074315,Aarvee Associates Architects Engineers and Consultants Private Limited,20-Feb-2023 03:03 PM,Rejected-Finance,Not approved by Government,10-May-2023 06:52 PM,DC-cum-ACS to Govt.,External,,Chinmoy Ranjan Rout,10-May-2023 06:52 PM,finsummary_425965.pdf (91.38 KB),05-Jun-2023,"INR 14,200,000",1080.0,Chinmoy Ranjan Rout,17-Jun-2023 05:33 PM,AOC.pdf (52.00 KB),Agreement drawn on dt. 05.06.2023 with date of commencement and completion being dt.05.06.2023 and dt.04.06.2026 respectively.,AOC
,,.pdf,"CERT. OF INCORP.,ISO CERTIFICATION,OVERALL WORK EXP.,FINANCIAL CAPABILITY,SIMILAR WORK EXP.,OTHERS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2084434,mars planning & engineering services pvt ltd,20-Feb-2023 02:41 PM,Rejected-Technical,Not approved by Govt.,17-Apr-2023 02:46 PM,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,SUMMARY OF PRICE PROPOSAL(FORM-F2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2058981,Multi Mantech International Pvt. Ltd.,20-Feb-2023 04:48 PM,Accepted-AOC,Approved by Government,17-Jun-2023 05:33 PM,,,,,,,,,,,,,,AOC
,,.pdf,"FORM-F1, FORM-F3 AS PER RFP STIPULATIONS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2081057,Samarth Engineers,20-Feb-2023 10:42 AM,Rejected-Finance,Not approved by Government,10-May-2023 06:52 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2079896,Visiontek Consultancy Services Pvt. Ltd.,20-Feb-2023 01:25 PM,Rejected-Technical,Not approved by Govt.,17-Apr-2023 02:46 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2082021,WAPCOS LIMITED,20-Feb-2023 04:53 PM,Rejected-Finance,Not approved by Government,10-May-2023 06:52 PM,,,,,,,,,,,,,,AOC
