Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,financial bid open and comparative generated,DURGA CHARANA MISHRA,17-May-2023 12:04 PM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Bikram Keshari Malla,16-May-2023 07:24 PM,17-May-2023 11:00 AM,techsummary_434598.pdf (295.66 KB),1.0,2118758.0,DIPTI RANJAN MOHANTY,25-Apr-2023 11:56 AM,Accepted-AOC,QUALIFIED BIDDER,16-Jun-2023 06:05 PM,16-Jun-2023,"INR 37,956,305",360.0,Bikram Keshari Malla,16-Jun-2023 06:05 PM,WORY.pdf (301.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 09-06-2023,1.0,2118758.0,DIPTI RANJAN MOHANTY,INR,"37,956,305",AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,16-Jun-2023 06:02 PM,finsummary_434598.pdf (719.67 KB),Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_87996_18,02/OPHWC/2023-24,"Cluster of 1. Constn. of 12 Nos. F type Qtr. , 2.Constn. of 6 Nos. E type Qtrs. at PTS Campus Nayagarh",Technical,two numbers bidder have participate,Bikram Keshari Malla,03-May-2023 12:35 PM,,AOC,1.0,ICICI BANK,17-Apr-2023 04:30 PM,03-May-2023 11:00 AM,17-Apr-2023 04:30 PM,02-May-2023 05:00 PM,17-Apr-2023 04:30 PM ,20-Apr-2023 05:00 PM ,17-Apr-2023 04:30 PM,02-May-2023 05:00 PM,17-May-2023 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",Orissa State Police Housing and Welfare Corporation Ltd,02/OPHWC/2023-24,2023_OSPHW_87996_18,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"4,21,700",Yes,fixed,,Nil,Nil,"Cluster of 1. Constn. of 12 Nos. F type Qtr. , 2.Constn. of 6 Nos. E type Qtrs. at PTS Campus Nayagarh",Building Work,Please refer Tender documents  ,NA ,"4,21,68,988",Civil Works - Buildings,NA ,Tender,90.0,360.0,Nayagarh,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC
,,,,,,,,,,,,,2.0,2128062.0,PRAMOD KUMAR NAYAK,02-May-2023 02:12 PM,Rejected-Finance,DUE TO L1 BIDDER BUT LOWEST TURNOVER,16-Jun-2023 06:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
