EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"3,995",Yes,percentage,1.0%,Nil,Nil,"Laying of paver block from Kanhu Munda house to Ritesh Gupta house at Sundara basti, ward No.15","Laying of paver block from Kanhu Munda house to Ritesh Gupta house at Sundara basti, ward No.15",Please refer Tender documents. ,NA ,"3,99,500",Civil Works - Others,NA ,Tender,45.0,45.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality Office,No ,No,18-Apr-2023 10:00 AM,03-May-2023 11:00 AM,18-Apr-2023 10:00 AM,02-May-2023 05:00 PM,NA ,NA ,18-Apr-2023 10:00 AM,02-May-2023 05:00 PM,17-May-2023 09:00 AM,Municipal Bodies||Barbil Municipality,BBLM-1/2023-24,2023_ORULB_87484_92,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Document as per Detail Tender Call Notice,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,1,ICICI BANK,AOC,1,2127078,Ananta Charan Rout,01-May-2023 07:49 AM,Rejected-Finance,Second,30-Jun-2023 12:30 PM,30-Jun-2023,"INR 389,187.86",45.0,Abhishek Panda,30-Jun-2023 12:37 PM,92.pdf (491.00 KB),Contact value Excluding GST,Finance,open,Abhishek Panda,18-May-2023 05:19 PM,finance_434153.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,"JE,ME,EO,Accountant",Abhishek Panda,16-May-2023 06:50 PM,17-May-2023 09:00 AM,techsummary_434153.pdf (11332.12 KB),Laxman Mahanta,Internal,"JE,ME,EO",Abhishek Panda,30-Jun-2023 12:30 PM,finsummary_434153.pdf (1037.38 KB),Technical,Open,Abhishek Panda,06-May-2023 11:28 AM,technical_434153.pdf,Municipal Bodies||Barbil Municipality,2023_ORULB_87484_92,BBLM-1/2023-24,"Laying of paver block from Kanhu Munda house to Ritesh Gupta house at Sundara basti, ward No.15",1.0,2127143.0,ISWAR CHANDRA SAMAL,INR,"389,187.86",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,2,ICICI NEFT/RTGS,AOC,2,2127143,ISWAR CHANDRA SAMAL,30-Apr-2023 11:36 PM,Accepted-AOC,Lowest,30-Jun-2023 12:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
