Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
HEMANT KUMAR SAHOO CP,Internal,EO ME JE,Sushil Kumar Behera,03-Jun-2023 11:34 AM,techsummary_406181.pdf (378.27 KB),03-Jun-2023,"INR 483,507.25",90.0,Sushil Kumar Behera,03-Jun-2023 11:55 AM,AOCDETAILS.pdf (404.00 KB),L1 BIDDER HAS DENIED TO EXECUTE THE WORK DUE TO HEALTH PROBLEM AND LETTER ISSUED TO L2 TO THE EXECUTE THE WORK AS PER L1 BIDDER RATE AND AGREED,1,1907374,MEERA ELECTRICALS,29-Jul-2022 06:51 PM,Accepted-AOC,L2 BIDDER HAS AGREE TO EXECUTE THE WORK IN RATE OF L1 BIDDER,03-Jun-2023 11:58 AM,1.0,1907374.0,MEERA ELECTRICALS,INR,"483,507.25",Finance,ok,SAMPAD KUMAR SWAIN,10-Oct-2022 02:16 PM,,BOQ Comparative Chart,HEMANT KUMAR SAHOO CP,Internal,EO ME JE,Sushil Kumar Behera,03-Jun-2023 11:43 AM,finsummary_406181.pdf (446.69 KB),Municipal Bodies||Pattamundai Municipality,2022_ORULB_79953_19,PM-04/2022-23,Installation of 63 KVA 114 KVA SS along with Construction of 11kV Line for Power Supply to 30 KW GPS load for dewatering at Parade Ground near Pump House ward No. 11,AOC,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Document as per DTCN,Executive Officer Pattamundai Municipality,Pattamundai,"4,000",0.0,Nil,Nil,No,Installation of 63 KVA 114 KVA SS along with Construction of 11kV Line for Power Supply to 30 KW GPS load for dewatering at Parade Ground near Pump House ward No. 11,Installation of 63 KVA 114 KVA SS along with Construction of 11kV Line for Power Supply to 30 KW GPS load for dewatering at Parade Ground near Pump House ward No. 11,Please refer Tender documents. ,NA ,"5,08,901",Electrical Works,NA ,Tender,90.0,60.0,Executive Officer Pattamundai Municipality,754215.0,NA ,NA ,NA ,Office of the Municipality Pattamundai,No ,No,21-Jul-2022 05:00 PM,02-Aug-2022 11:00 AM,21-Jul-2022 05:00 PM,01-Aug-2022 05:00 PM,21-Jul-2022 05:00 PM ,30-Jul-2022 05:00 PM ,21-Jul-2022 05:00 PM,01-Aug-2022 05:00 PM,0.0,No,fixed,,Nil,Nil,Municipal Bodies||Pattamundai Municipality,PM-04/2022-23,2022_ORULB_79953_19,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,2,1907376,NRUSINGHA CHARAN DAS,29-Jul-2022 06:30 PM,Rejected-AOC,L1 BIDDER HAS DENIED TO EXECUTE THE WORK DUE TO HELTH PROBLEM,03-Jun-2023 11:58 AM,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,1909841,TUSAR RANJAN PARIDA,01-Aug-2022 03:13 PM,Rejected-AOC,L3,03-Jun-2023 11:58 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
