Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"Repair of roads from Power House Main gate to Canteen and Central Store premises of UIHEP, Mukhiguda.","Repair of roads from Power House Main gate to Canteen and Central Store premises of UIHEP, Mukhiguda.",Refer tender document ,NA ,"17,09,057",Civil Works - Roads,Repair ,Tender,120.0,90.0,"O/o the Sr. General Manager(El),UIHEP,Mukhiguda",766026.0,NA ,NA ,NA ,"O/o the Sr. General Manager(El),UIHEP,Mukhiguda",No ,No,"Unit Head,UIHEP,Mukhiguda","O/o the Sr. General Manager(El),UIHEP,Mukhiguda-766026",Odisha Hydro Power Corporation Ltd||Upper Indravati H.E. Project Mukhiguda,e-TCN-52/2022-23 Dtd.28.02.2023,2023_OHPCL_86621_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,10-Mar-2023 10:00 AM,22-Mar-2023 04:30 PM,10-Mar-2023 10:00 AM,22-Mar-2023 01:00 PM,10-Mar-2023 10:00 AM ,18-Mar-2023 01:00 PM ,10-Mar-2023 10:00 AM,22-Mar-2023 01:00 PM,26-Apr-2023 12:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"PAN, GST, Tender Cost, EMD, Contractor License, Affidavits etc. refer clause No.2.2.A of Section-III","7,080",0.0,Nil,Nil,No,"17,100",Yes,fixed,,Nil,Nil,AOC,Finance,Price bids of above Three nos. of bidders were opened as per schedule.,GUNTREDY RAMA RAO,26-Apr-2023 12:33 PM,finance_430258.pdf,BOQ Comparative Chart,Technical,Technical Bids of above three nos. of bidders were opened as per schedule.,Suman Kumar Malik,22-Mar-2023 05:21 PM,technical_430258.pdf,1,2102082,BINOD KUMAR JAIN,21-Mar-2023 09:22 PM,Rejected-AOC,Quoted 8.90 percent excess,01-Jun-2023 01:19 PM,B. RAMA SANKAR SUBUDHI,Internal,"Divisional Head, Utility Division, Finance Wing Head, UIHEP, Mukhiguda",B GITANJALI,18-May-2023 11:02 AM,finsummary_430258.pdf (175.29 KB),24-May-2023,"INR 1,842,364",90.0,B GITANJALI,01-Jun-2023 01:17 PM,AOC.pdf (2623.00 KB),Price is exclusive of GST.,NABAKRISNA NAYAK,Internal,"Finance Wing Head, Divisional Head, Utility Division, UIHEP, Mukhiguda",B GITANJALI,20-Apr-2023 12:47 PM,26-Apr-2023 12:00 PM,techsummary_430258.pdf (148.07 KB),1.0,2102083.0,SANKARLAL JAIN,INR,"1,842,364",Odisha Hydro Power Corporation Ltd||Upper Indravati H.E. Project Mukhiguda,2023_OHPCL_86621_1,e-TCN-52/2022-23 Dtd.28.02.2023,"Repair of roads from Power House Main gate to Canteen and Central Store premises of UIHEP, Mukhiguda.",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2102085,PARAMANANDA MOHANTY,21-Mar-2023 10:10 PM,Rejected-AOC,Quoted 9.70 percent excess,01-Jun-2023 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2102083,SANKARLAL JAIN,21-Mar-2023 09:33 PM,Accepted-AOC,L1 bidder negotiated to 7.80 percent excess,01-Jun-2023 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
