Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"EMD, GST, PAN, Contractors R.C., Affidavit, Undertaking declaring no relationship with Department",10-Apr-2023 12:30 PM,27-Apr-2023 11:00 AM,10-Apr-2023 12:30 PM,26-Apr-2023 05:00 PM,10-Apr-2023 12:30 PM ,26-Apr-2023 03:00 PM ,10-Apr-2023 12:45 PM,26-Apr-2023 05:00 PM,12-May-2023 11:00 AM,"Construction of escape channel including Escape, CR Cum VRB with renovation of Leading channel of Baisinga Branch Canal","Construction of escape channel including Escape, CR Cum VRB with renovation of Leading channel of Baisinga Branch Canal",As per technical bid ,NA ,"6,16,56,692",Civil Works - Canal,NA ,Tender,90.0,335.0,Morada Block,757020.0,NA ,NA ,NA ,"OFFICE OF THE CE and BM, S and B Basin, Laxmiposi",No ,No,"CE-BM,BSB Basin,Laxmiposi","No. 01/ 23-24 of CEBM, SBB, Laxmiposi",2023_CEBML_87740_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"6,16,600",Yes,fixed,,Nil,Nil,"CE and BM, S and B Basin, Laxmiposi","OFFICE OF THE CE and BM, S and B Basin, Laxmiposi",1.0,ICICI BANK,AOC,30-Jun-2023,"INR 52,414,354",335.0,TARINI SEN DHAL,30-Jun-2023 12:32 PM,BIDNO01.pdf (362.00 KB),"The tender is awarded to Satyajit Baug vide Lr No.3771 Dt 12.06.2023 of the Superintending Engineer, Baisinga Canal Division, Laxmiposi",Er Taranisen Dhal CEBM SBB Laxmiposi,Internal,ER. R K Mohapatra Er A Prusty Er Manas Ranjan Mandal Er Jagdish Brahma Er P K Maharana Er Pratap Kumar Das Er Ranjit Kumar Pani Er Santosh Kumar Das Er Narayan Das Mr Amarendra Nayak,TARINI SEN DHAL,26-Jun-2023 12:56 PM,finsummary_433654.pdf (2225.11 KB),Technical,The technical bid documents of the above bidders have been downloaded from website successfully,TARINI SEN DHAL,11-May-2023 02:40 PM,technical_433654.pdf,1,2116622,AKASH KUMAR PAIDA,19-Apr-2023 11:49 AM,Rejected-Finance,Not Lottery winner,26-Jun-2023 12:56 PM,Finance,The financial bid documents of the above bidders have been downloaded from website on dt.12.05.23,TARINI SEN DHAL,12-May-2023 04:34 PM,finance_433654.pdf,BOQ Comparative Chart,"CE-BM,BSB Basin,Laxmiposi",2023_CEBML_87740_1,"No. 01/ 23-24 of CEBM, SBB, Laxmiposi","Construction of escape channel including Escape, CR Cum VRB with renovation of Leading channel of Baisinga Branch Canal",1.0,2118412.0,SATYAJIT BAUG,INR,"52,414,354",Er Taranisen Dhal CEBM SBB Laxmiposi,Internal,ER. R.K. Mohapatra Er A Prusty Er Manas Ranjan Mandal Er R K Mohapatra Er Jagdish Brahma Er P K Maharana Er Pratap Kumar Das Er Ranjit Kumar Pani Er Santosh Kumar Das Er Narayan Das Mr Amarendra Nayak,TARINI SEN DHAL,11-May-2023 02:50 PM,12-May-2023 11:00 AM,techsummary_433654.pdf (3663.14 KB),AOC
,,,,,,,.pdf,any other documents as per DTCN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,2,2115565,AMIT KUMAR PRATIHARI,18-Apr-2023 01:58 PM,Rejected-Finance,Not Lottery winner,26-Jun-2023 12:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2123199,AMIT NAYAK,26-Apr-2023 02:44 PM,Rejected-Finance,Not Lottery winner,26-Jun-2023 12:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2122927,AMULYA KUMAR BEHERA,26-Apr-2023 02:13 PM,Rejected-Finance,Not Lottery winner,26-Jun-2023 12:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2122073,Amulya Kumar Sahoo,25-Apr-2023 02:38 PM,Rejected-Finance,Not Lottery winner,26-Jun-2023 12:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2115071,Beda Prakash Biswal,17-Apr-2023 05:00 PM,Rejected-Finance,Not Lottery winner,26-Jun-2023 12:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,2123297,BINAYA KUMAR ROUT,26-Apr-2023 04:16 PM,Rejected-Finance,Not Lottery winner,26-Jun-2023 12:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,2120881,B.K. SAURAV,25-Apr-2023 08:05 AM,Rejected-Finance,Not Lottery winner,26-Jun-2023 12:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,9,2122826,DEBANANDA BEHERA,26-Apr-2023 02:09 PM,Rejected-Finance,Not Lottery winner,26-Jun-2023 12:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,10,2122882,DEBASHIS BISWAL,26-Apr-2023 02:14 PM,Rejected-Finance,Not Lottery winner,26-Jun-2023 12:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
