S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"4,18,800",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,17-Feb-2023 09:00 AM,09-Mar-2023 11:00 AM,17-Feb-2023 09:00 AM,06-Mar-2023 05:00 PM,17-Feb-2023 09:00 AM ,04-Mar-2023 05:00 PM ,17-Feb-2023 09:00 AM,06-Mar-2023 05:00 PM,04-May-2023 11:00 AM,CE RW I||RWCIRCLE-BHAWANIPATNA,BPT/Online-23/2022-23,2023_CERWI_86299_10,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,REVISED DATE AND TIME,Date,,Construction of bridge over Local Nallah on suini to Babekhura Road in the district of Kalahandi,Construction of bridge over Local Nallah on suini to Babekhura Road in the district of Kalahandi,Please refer Tender documents. ,NA ,"4,18,80,000",Civil Works - Bridges,NA ,Tender,90.0,540.0,DHARMAGARH/KALAHANDI,766001.0,NA ,NA ,NA ,"O/O THE C.C.E.R.W.CIRCLE, BHAWANIPATNA",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Bid Security Declaration Form, RC,PAN, EMD,GST, Affidavit regarding correctness, No relation certifi",Chief Construction Engineer,"O/O THE C.C.E.R.W.CIRCLE, BHAWANIPATNA",AOC,1,2095921,JAY PRAKASH SHARMA,06-Mar-2023 04:09 PM,Rejected-Technical,Disqualified,29-Apr-2023 07:17 PM,16-Jun-2023,"INR 41,867,931.74",540.0,Debendra Kumar Seth,16-Jun-2023 07:41 PM,808.pdf (822.00 KB),Finance,4NOS BIDDERS ARE PARTICIPATED,K. VARA PRASAD RAO,04-May-2023 12:35 PM,,BOQ Comparative Chart,Debendra Kumar Seth,Internal,,Debendra Kumar Seth,29-Apr-2023 07:17 PM,04-May-2023 11:00 AM,techsummary_429174.pdf (154.56 KB),DEBENDRA KUMAR SETH,Internal,,K. VARA PRASAD RAO,20-May-2023 11:45 AM,finsummary_429174.pdf (820.12 KB),CE RW I||RWCIRCLE-BHAWANIPATNA,2023_CERWI_86299_10,BPT/Online-23/2022-23,Construction of bridge over Local Nallah on suini to Babekhura Road in the district of Kalahandi,Technical,5NOS. BIDDERS ARE PARTICIPATED,Pradeep Kisan,10-Mar-2023 02:25 PM,,1.0,2095840.0,M/s SHREE INFRA AND CO,INR,"35,591,928.77",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,REVISED DTCN AND NIT,Technical Bid,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER DTCN,,,AOC,2,2095840,M/s SHREE INFRA AND CO,06-Mar-2023 01:58 PM,Accepted-AOC,selected for lottery system,16-Jun-2023 07:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITIES,,,AOC,3,2095931,MUND INFRAPROJECTS,06-Mar-2023 04:55 PM,Rejected-AOC,not selected for lottery,16-Jun-2023 07:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2095523,SHREE GANESHJEE CONSTRUCTION,06-Mar-2023 03:10 PM,Rejected-AOC,not selected for lottery,16-Jun-2023 07:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2088749,SUDHIR KUMAR PANDA,06-Mar-2023 11:22 AM,Rejected-Finance,NOT SELECTED LOTTERY,20-May-2023 11:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
