S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,25-Oct-2022 11:00 AM,10-Nov-2022 12:00 PM,25-Oct-2022 11:00 AM,09-Nov-2022 05:00 PM,NA ,NA ,25-Oct-2022 11:00 AM,09-Nov-2022 05:00 PM,0.0,No,fixed,,Nil,Nil,Construction of Fixed Vision Center (FVC) Sunetra at Government Hospital (CHC) Sunabeda under UEHP Scheme during the year 2022-23,Civil Works,Please refer Tender documents. ,NA ,"10,62,000",Civil Works - Buildings,Buildings ,Tender,90.0,90.0,Sunabeda,763002.0,NA ,NA ,NA ,"Office of the S.E R and B Division, Koraput",No ,No,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,S.E (R and B) KPT - 10 / 2022-23,2022_EICCL_82343_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"S.E, R and B Division, Koraput","S.E R and B Division, Koraput","6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online copy of tender cost and RC PAN Card, GSTIN and Affidavit and other documents.",AOC,05-Jun-2023,"INR 903,052",90.0,Satya Narayan Khura,05-Jun-2023 12:30 PM,AOCSNB.pdf (552.00 KB),AWARD OF CONTRACT,SUPERINTENDING ENGINEER,Internal,"AE ESTIMATOR, AEE ESTIMATOR and DAO KORAPUT R and B DIVISION",Satya Narayan Khura,05-Jun-2023 12:27 PM,finsummary_413702.pdf (247.75 KB),Finance,Seven nos. of tenderers documents opened,Satya Narayan Khura,05-Jun-2023 12:14 PM,finance_413702.pdf,BOQ Comparative Chart,1,1973834,DEBABRATA ROUT,08-Nov-2022 09:21 PM,Rejected-AOC,The bidder has been selected as per transparent lottery system 1st lowest,05-Jun-2023 12:30 PM,1.0,1974194.0,SATYENDRA NATH POLAI,INR,"903,052",EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,2022_EICCL_82343_4,S.E (R and B) KPT - 10 / 2022-23,Construction of Fixed Vision Center (FVC) Sunetra at Government Hospital (CHC) Sunabeda under UEHP Scheme during the year 2022-23,SUPERINTENDING ENGINEER,Internal,"AE ESTIMATOR, AEE ESTIMATOR and DAO KORAPUT R and B DIVISION",Satya Narayan Khura,05-Jun-2023 12:23 PM,techsummary_413702.pdf (247.74 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,2,1975099,FAHIM AKBAR KHAN,09-Nov-2022 04:47 PM,Rejected-Technical,Disqualified in technical evaluation,05-Jun-2023 12:23 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,1971749,Madhusudan Acharya,05-Nov-2022 08:14 PM,Rejected-Finance,Disqualified in financial evaluation,05-Jun-2023 12:27 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,1968162,RABINDRA PRANIGRAHI,05-Nov-2022 05:52 PM,Rejected-AOC,The bidder has been selected as per transparent lottery system 1st lowest,05-Jun-2023 12:30 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,1974194,SATYENDRA NATH POLAI,09-Nov-2022 01:01 PM,Accepted-AOC,The bidder has been selected as per transparent lottery system 1st lowest,05-Jun-2023 12:30 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,1971743,Siba Prasad Sahu,05-Nov-2022 07:56 PM,Rejected-Finance,Disqualified in financial evaluation,05-Jun-2023 12:27 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,1974887,SIBARAM NAYAK,09-Nov-2022 02:38 PM,Rejected-Technical,Disqualified in technical evaluation,05-Jun-2023 12:23 PM,,,,,,,,,,,,,,,,AOC
